0.024
E	mod_factor_ms
1.0e17	0.01540558708738743
1.0186289902446845e17	0.015405587087652113
1.037605019766914e17	0.015405587088030675
1.0569345535579874e17	0.015405587088568453
1.076624177045489e17	0.015405587089327412
1.0966805983368696e17	0.015405587090391614
1.1171106505048219e17	0.015405587091874432
1.1379212939153186e17	0.015405587093927657
1.1591196185988858e17	0.015405587096753397
1.1807128466661867e17	0.015405587100618972
1.2027083347685144e17	0.01540558710587587
1.2251135766041178e17	0.01540558711298349
1.2479362054713062e17	0.015405587122538788
1.27118399686903e17	0.015405587135313006
1.2948648711459022e17	0.015405587152296738
1.3189868961986746e17	0.015405587174755507
1.3435582902208262e17	0.015405587204297065
1.3685874245025149e17	0.01540558724295295
1.3940828262825814e17	0.015405587293276688
1.4200531816536818e17	0.015405587358461103
1.4465073385216413e17	0.015405587442478046
1.4734543096198374e17	0.015405587550243538
1.5009032755797334e17	0.015405587687812076
1.5288635880587357e17	0.015405587862604006
1.557344772926135e17	0.015405588083669982
1.5863565335085862e17	0.015405588361997145
1.6159087538959226e17	0.015405588710861567
1.6460115023085498e17	0.015405589146231727
1.676675034527694e17	0.015405589687228232
1.7079097973894304e17	0.015405590356644636
1.739726432343799e17	0.015405591181534657
1.7721357790803658e17	0.015405592193870474
1.80514887922111e17	0.015405593431277334
1.8387769800823232e17	0.015405594937848637
1.8730315385064422e17	0.015405596765045992
1.907924224765265e17	0.01540559897268773
1.9434669265360144e17	0.015405601630029004
1.9796717529513366e17	0.015405604816935679
2.0165510387247443e17	0.015405608625153553
2.0541173483530726e17	0.015405613159673157
2.0923834803969792e17	0.015405618540189354
2.1313624718414333e17	0.015405624902653979
2.1710676025372714e17	0.015405632400917498
2.2115123997254886e17	0.01540564120845544
2.2527106426459734e17	0.015405651520172575
2.2946763672319408e17	0.01540566355427695
2.3374238708918125e17	0.01540567755421375
2.380967717380368e17	0.015405693790647419
2.4253227417603555e17	0.01540571256347863
2.4705040554568205e17	0.015405734203880993
2.5165270514053994e17	0.01540575907634049
2.563407409296515e17	0.015405787580679602
2.6111611009174515e17	0.015405820154045456
2.659804395593764e17	0.015405857272841208
2.709353865732049e17	0.0154058994545776
2.7598263924661917e17	0.01540594725962109
2.811239171408467e17	0.015406001292813838
2.86360971850811e17	0.015406062204940466
2.916955876018805e17	0.015406130694015628
2.9712958185773344e17	0.015406207506366827
3.026648059395683e17	0.015406293437486925
3.0830314565682835e17	0.015406389332630624
3.140465219496749e17	0.015406496087131157
3.198968915434525e17	0.015406614646413179
3.25856247615323e17	0.01540674600568002
3.319266204733183e17	0.01540689120925477
3.3811007824806957e17	0.01540705134955649
3.4440872759738234e17	0.015407227565695507
3.508247144239782e17	0.015407421041673227
3.573602246065796e17	0.015407633004175447
3.6401748474461376e17	0.015407864719950929
3.7079876291681574e17	0.015408117492768979
3.777063694539372e17	0.015408392659954643
3.847426577258498e17	0.01540869158850138
3.919100249433418e17	0.015409015670766473
3.992109129748054e17	0.01540936631975628
4.066478091781846e17	0.015409744964012224
4.1422324724839066e17	0.015410153042112679
4.219398080805024e17	0.015410591996807261
4.298001206490781e17	0.015411063268805581
4.3780686290381754e17	0.015411568290242908
4.459627626819087e17	0.015412108477851148
4.5427059863740614e17	0.015412685225863988
4.627332011878693e17	0.015413299898686918
4.713534534786897e17	0.01541395382336832
4.801342923653465e17	0.015414648281906244
4.89078709413959e17	0.015415384503429632
4.981897519205145e17	0.015416163656292163
5.074705239490476e17	0.015416986840121546
5.169241873891593e17	0.015417855077859382
5.265539630332777e17	0.01541876930784407
5.3636313167392454e17	0.015419730375964977
5.4635503522148646e17	0.015420739027939993
5.5653307784276634e17	0.015421795901754118
5.6690072712074336e17	0.015422901520300177
5.774615152359802e17	0.015424056284256827
5.882190401699968e17	0.015425260465252813
5.991769669310612e17	0.015426514199340182
6.103390288028646e17	0.015427817480826517
6.217090286163834e17	0.015429170156483488
6.332908400455101e17	0.015430571920181362
6.450884089267712e17	0.015432022307959592
6.57105754603627e17	0.01543352069357278
6.69346971295864e17	0.015435066284532836
6.818162294944493e17	0.015436658118663406
6.945177773823689e17	0.015438295061196249
7.074559422819908e17	0.015439975802412405
7.20635132129306e17	0.015441698855848018
