0.51
E	mod_factor_ms
1.0e17	0.05150641621399782
1.0186289902446845e17	0.05150648865355885
1.037605019766914e17	0.05150657572011849
1.0569345535579874e17	0.051506680029972385
1.076624177045489e17	0.05150680460187597
1.0966805983368696e17	0.051506952907528006
1.1171106505048219e17	0.051507128926618954
1.1379212939153186e17	0.05150733720661351
1.1591196185988858e17	0.05150758292741201
1.1807128466661867e17	0.05150787197100391
1.2027083347685144e17	0.051508210996193564
1.2251135766041178e17	0.05150860751843212
1.2479362054713062e17	0.051509069994766364
1.27118399686903e17	0.05150960791382726
1.2948648711459022e17	0.05151023189077792
1.3189868961986746e17	0.05151095376704623
1.3435582902208262e17	0.05151178671462719
1.3685874245025149e17	0.051512745344672414
1.3940828262825814e17	0.05151384582002365
1.4200531816536818e17	0.051515105971276266
1.4465073385216413e17	0.05151654541589679
1.4734543096198374e17	0.051518185679851065
1.5009032755797334e17	0.05152005032112724
1.5288635880587357e17	0.051522165054486535
1.557344772926135e17	0.051524557876691496
1.5863565335085862e17	0.05152725919142578
1.6159087538959226e17	0.05153030193303877
1.6460115023085498e17	0.05153372168821858
1.676675034527694e17	0.05153755681463174
1.7079097973894304e17	0.051541848555544535
1.739726432343799e17	0.05154664114939627
1.7721357790803658e17	0.05155198193326228
1.80514887922111e17	0.05155792143914871
1.8387769800823232e17	0.05156451348202663
1.8730315385064422e17	0.05157181523851548
1.907924224765265e17	0.05157988731513454
1.9434669265360144e17	0.051588791636335916
1.9796717529513366e17	0.05159860233239233
2.0165510387247443e17	0.05160938408268296
2.0541173483530726e17	0.051621213819183116
2.0923834803969792e17	0.05163416988339079
2.1313624718414333e17	0.051648334179357824
2.1710676025372714e17	0.05166379214074033
2.2115123997254886e17	0.051680632679925134
2.2527106426459734e17	0.051698948118450584
2.2946763672319408e17	0.05171883409815355
2.3374238708918125e17	0.051740389472427525
2.380967717380368e17	0.051763716177084224
2.4253227417603555e17	0.051788919080446874
2.4705040554568205e17	0.051816105812232525
2.5165270514053994e17	0.05184538657098471
2.563407409296515e17	0.05187687390983781
2.6111611009174515e17	0.05191068250026486
2.659804395593764e17	0.05194692887400306
2.709353865732049e17	0.05198573114263373
2.7598263924661917e17	0.05202720869521112
2.811239171408467e17	0.05207148187349729
2.86360971850811e17	0.05211867162526414
2.916955876018805e17	0.052168899135020104
2.9712958185773344e17	0.05222228543300514
3.026648059395683e17	0.05227895098157049
3.0830314565682835e17	0.052339015239581475
3.140465219496749e17	0.0524025962046801
3.198968915434525e17	0.05246980993286279
3.25856247615323e17	0.05254077003598505
3.319266204733183e17	0.05261558715654654
3.3811007824806957e17	0.0526943684194121
3.4440872759738234e17	0.052777216861221186
3.508247144239782e17	0.05286423083553511
3.573602246065796e17	0.052955503397842614
3.6401748474461376e17	0.053051121648718044
3.7079876291681574e17	0.053151166095875814
3.777063694539372e17	0.053255709933355905
3.847426577258498e17	0.053364818338494366
3.919100249433418e17	0.05347854772518528
3.992109129748054e17	0.05359694497340353
4.066478091781846e17	0.053720046632043654
4.1422324724839066e17	0.05384787809295536
4.219398080805024e17	0.053980452738242514
4.298001206490781e17	0.05411777105780532
4.3780686290381754e17	0.05425981973955895
4.459627626819087e17	0.05440657072966141
4.5427059863740614e17	0.05455798026636573
4.627332011878693e17	0.054713987882502424
4.713534534786897e17	0.05487451538532858
4.801342923653465e17	0.05503946580667221
4.89078709413959e17	0.05520872233608041
4.981897519205145e17	0.05538214721322534
5.074705239490476e17	0.05555958062555795
5.169241873891593e17	0.05574083957517343
5.265539630332777e17	0.055925716728950824
5.3636313167392454e17	0.05611397927887709
5.4635503522148646e17	0.056305367845775035
5.5653307784276634e17	0.05649959502815884
5.6690072712074336e17	0.05669634487778495
5.774615152359802e17	0.056895271184894056
5.882190401699968e17	0.057095996684195016
5.991769669310612e17	0.0572981119989687
6.103390288028646e17	0.057501174620579756
6.217090286163834e17	0.057704707989665725
6.332908400455101e17	0.05790820073934524
6.450884089267712e17	0.05811110590205532
6.57105754603627e17	0.058312840347236855
6.69346971295864e17	0.05851278428501551
6.818162294944493e17	0.05871028104183584
6.945177773823689e17	0.05890463685305394
7.074559422819908e17	0.05909512106495627
7.20635132129306e17	0.059280966330935415
7.340598369757197e17	0.059461369328599675
7.477346305177612e17	0.05963549153523404
7.616641716552892e17	0.05980246049167489
7.758532060787812e17	0.059961371235757156
7.903065678861364e17	0.06011128823226045
8.050291812295973e17	0.060251247668338455
8.200260619934097e17	0.06038026007752549
8.353023195026788e17	0.060497313550129814
8.508631582640564e17	0.06060137709321504
8.66713879738926e17	0.060691405110328875
8.82859884149515e17	0.06076634151801733
8.993066723187596e17	0.06082512493516603
9.160598475443729e17	0.06086669430576271
9.33125117507824e17	0.0608899948151918
9.505082962189473e17	0.06089398439679269
9.682153059967096e17	0.0608776406949438
9.862521794868764e17	0.06083996847996379
1.0046250617173444e18	0.060780007322737396
1.0233402121916422e18	0.060696839603462026
1.0424040070215537e18	0.06058959880563698
1.0618229410993868e18	0.06045747797240026
1.0816036303107094e18	0.06029973804183911
