0.085
E	mod_factor_ms
1.0e17	0.036221461924004224
1.0186289902446845e17	0.03622146193156102
1.037605019766914e17	0.03622146194209874
1.0569345535579874e17	0.03622146195670403
1.076624177045489e17	0.03622146197682596
1.0966805983368696e17	0.036221462004385474
1.1171106505048219e17	0.03622146204191373
1.1379212939153186e17	0.036221462092726475
1.1591196185988858e17	0.03622146216114233
1.1807128466661867e17	0.03622146225275415
1.2027083347685144e17	0.03622146237476478
1.2251135766041178e17	0.036221462536399573
1.2479362054713062e17	0.036221462749410634
1.27118399686903e17	0.03622146302868941
1.2948648711459022e17	0.03622146339300682
1.3189868961986746e17	0.03622146386590228
1.3435582902208262e17	0.03622146447674587
1.3685874245025149e17	0.036221465262000055
1.3940828262825814e17	0.036221466266710696
1.4200531816536818e17	0.036221467546259184
1.4465073385216413e17	0.03622146916841054
1.4734543096198374e17	0.03622147121569498
1.5009032755797334e17	0.03622147378816225
1.5288635880587357e17	0.036221477006551206
1.557344772926135e17	0.03622148101591743
1.5863565335085862e17	0.036221485989764685
1.6159087538959226e17	0.03622149213472536
1.6460115023085498e17	0.036221499695836074
1.676675034527694e17	0.03622150896245423
1.7079097973894304e17	0.03622152027485903
1.739726432343799e17	0.036221534031579385
1.7721357790803658e17	0.036221550697487184
1.80514887922111e17	0.036221570812690375
1.8387769800823232e17	0.036221595002255025
1.8730315385064422e17	0.03622162398677873
1.907924224765265e17	0.03622165859383049
1.9434669265360144e17	0.03622169977026272
1.9796717529513366e17	0.03622174859539166
2.0165510387247443e17	0.03622180629503076
2.0541173483530726e17	0.036221874256349734
2.0923834803969792e17	0.03622195404351861
2.1313624718414333e17	0.036222047414082324
2.1710676025372714e17	0.0362221563359963
2.2115123997254886e17	0.03622228300523846
2.2527106426459734e17	0.03622242986389779
2.2946763672319408e17	0.03622259961862271
2.3374238708918125e17	0.036222795259298377
2.380967717380368e17	0.03622302007780515
2.4253227417603555e17	0.03622327768669694
2.4705040554568205e17	0.03622357203762268
2.5165270514053994e17	0.03622390743930277
2.563407409296515e17	0.03622428857485972
2.6111611009174515e17	0.03622472051829187
2.659804395593764e17	0.0362252087498718
2.709353865732049e17	0.036225759170243774
2.7598263924661917e17	0.03622637811299045
2.811239171408467e17	0.03622707235543762
2.86360971850811e17	0.03622784912746711
2.916955876018805e17	0.03622871611810723
2.9712958185773344e17	0.036229681479682814
3.026648059395683e17	0.03623075382930784
3.0830314565682835e17	0.036231942247520334
3.140465219496749e17	0.03623325627386874
3.198968915434525e17	0.03623470589927872
3.25856247615323e17	0.03623630155504388
3.319266204733183e17	0.036238054098307264
3.3811007824806957e17	0.03623997479392232
3.4440872759738234e17	0.036242075292604994
3.508247144239782e17	0.036244367605316255
3.573602246065796e17	0.03624686407383974
3.6401748474461376e17	0.03624957733755238
3.7079876291681574e17	0.03625252029639646
3.777063694539372e17	0.03625570607012254
3.847426577258498e17	0.03625914795387075
3.919100249433418e17	0.036262859370195286
3.992109129748054e17	0.03626685381768595
4.066478091781846e17	0.03627114481632443
4.1422324724839066e17	0.03627574584978983
4.219398080805024e17	0.036280670304905754
4.298001206490781e17	0.036285931408480326
4.3780686290381754e17	0.03629154216178881
4.459627626819087e17	0.03629751527297809
4.5427059863740614e17	0.03630386308768387
4.627332011878693e17	0.03631059751817095
4.713534534786897e17	0.0363177299713132
4.801342923653465e17	0.03632527127575508
4.89078709413959e17	0.03633323160856442
4.981897519205145e17	0.036341620421766176
5.074705239490476e17	0.036350446369044866
5.169241873891593e17	0.036359717233006364
5.265539630332777e17	0.03636943985333558
5.3636313167392454e17	0.03637962005616157
5.4635503522148646e17	0.03639026258500851
5.5653307784276634e17	0.03640137103361944
5.6690072712074336e17	0.03641294778100782
5.774615152359802e17	0.03642499392902305
5.882190401699968e17	0.03643750924270294
5.991769669310612e17	0.03645049209375306
6.103390288028646e17	0.0364639394073815
6.217090286163834e17	0.03647784661272183
6.332908400455101e17	0.036492207597130205
6.450884089267712e17	0.03650701466458007
6.57105754603627e17	0.036522258498268456
6.69346971295864e17	0.036537928127703526
6.818162294944493e17	0.03655401090250137
6.945177773823689e17	0.036570492458651314
7.074559422819908e17	0.03658735672039242
7.20635132129306e17	0.03660458586615256
7.340598369757197e17	0.036622160330371134
7.477346305177612e17	0.036640058798214144
7.616641716552892e17	0.03665825820757373
7.758532060787812e17	0.03667673375642501
7.903065678861364e17	0.03669545891545757
8.050291812295973e17	0.03671440544616791
8.200260619934097e17	0.03673354342412591
8.353023195026788e17	0.036752841267769155
8.508631582640564e17	0.03677226577232398
8.66713879738926e17	0.03679178214899845
8.82859884149515e17	0.03681135406947367
8.993066723187596e17	0.036830943715232656
9.160598475443729e17	0.03685051183118062
9.33125117507824e17	0.036870017785750095
9.505082962189473e17	0.03688941963608778
9.682153059967096e17	0.03690867419499217
9.862521794868764e17	0.036927737105777576
1.0046250617173444e18	0.03694656291667556
1.0233402121916422e18	0.036965105163193165
1.0424040070215537e18	0.036983316456755524
1.0618229410993868e18	0.03700114856885696
1.0816036303107094e18	0.03701855252731028
1.1017528137883828e18	0.0370354787075795
1.1222773562085094e18	0.03705187693006653
1.1431842501291479e18	0.0370676965618084
1.1644806183726902e18	0.037082886627363545
1.1861737164524792e18	0.037097395905049596
1.2082709350447734e18	0.03711117304009423
