0.33
E	mod_factor_ms
1.0e17	0.06144677388044495
1.0186289902446845e17	0.06144677843694459
1.037605019766914e17	0.061446784190392095
1.0569345535579874e17	0.0614467914257439
1.076624177045489e17	0.0614468004883831
1.0966805983368696e17	0.06144681179523156
1.1171106505048219e17	0.06144682584755281
1.1379212939153186e17	0.06144684324563644
1.1591196185988858e17	0.06144686470556752
1.1807128466661867e17	0.06144689107829163
1.2027083347685144e17	0.06144692337119716
1.2251135766041178e17	0.0614469627724394
1.2479362054713062e17	0.061447010678238295
1.27118399686903e17	0.06144706872338058
1.2948648711459022e17	0.06144713881515712
1.3189868961986746e17	0.06144722317096011
1.3435582902208262e17	0.06144732435975682
1.3685874245025149e17	0.06144744534764396
1.3940828262825814e17	0.061447589547668886
1.4200531816536818e17	0.061447760874082186
1.4465073385216413e17	0.061447963801159966
1.4734543096198374e17	0.06144820342670232
1.5009032755797334e17	0.06144848554027656
1.5288635880587357e17	0.06144881669623268
1.557344772926135e17	0.06144920429147148
1.5863565335085862e17	0.06144965664789261
1.6159087538959226e17	0.061450183099393436
1.6460115023085498e17	0.06145079408322923
1.676675034527694e17	0.061451501235478476
1.7079097973894304e17	0.06145231749028988
1.739726432343799e17	0.061453257182515895
1.7721357790803658e17	0.06145433615326526
1.80514887922111e17	0.061455571857830064
1.8387769800823232e17	0.06145698347537273
1.8730315385064422e17	0.06145859201968027
1.907924224765265e17	0.061460420450221626
1.9434669265360144e17	0.06146249378267802
1.9796717529513366e17	0.0614648391980462
2.0165510387247443e17	0.06146748614935262
2.0541173483530726e17	0.06147046646496875
2.0923834803969792e17	0.061473814447466316
2.1313624718414333e17	0.061477566966897004
2.1710676025372714e17	0.06148176354738442
2.2115123997254886e17	0.061486446862551954
2.2527106426459734e17	0.06149166072172007
2.2946763672319408e17	0.06149745429643559
2.3374238708918125e17	0.06150387800160911
2.380967717380368e17	0.061510985614680116
2.4253227417603555e17	0.061518833886879384
2.4705040554568205e17	0.061527482521144254
2.5165270514053994e17	0.061536994222767004
2.563407409296515e17	0.061547434615545626
2.6111611009174515e17	0.061558872228811505
2.659804395593764e17	0.061571378430950584
2.709353865732049e17	0.061585027349432456
2.7598263924661917e17	0.06159989577175667
2.811239171408467e17	0.0616160630258949
2.86360971850811e17	0.061633610840394794
2.916955876018805e17	0.06165262318362092
2.9712958185773344e17	0.061673186082085725
3.026648059395683e17	0.06169538741765402
3.0830314565682835e17	0.06171931670382108
3.140465219496749e17	0.06174506484106446
3.198968915434525e17	0.06177272385167331
3.25856247615323e17	0.0618023865942226
3.319266204733183e17	0.06183414645834346
3.3811007824806957e17	0.06186809704013994
3.4440872759738234e17	0.06190433179898005
3.508247144239782e17	0.061942943696222566
3.573602246065796e17	0.06198402481678957
3.6401748474461376e17	0.062027665974196455
3.7079876291681574e17	0.0620739563000177
3.777063694539372e17	0.06212298281852085
3.847426577258498e17	0.06217483000753778
