0.76
E	mod_factor_ms
1.0e17	0.0432869463880402
1.0186289902446845e17	0.0432878764627413
1.037605019766914e17	0.04328894422846278
1.0569345535579874e17	0.04329016705381439
1.076624177045489e17	0.04329156406496761
1.0966805983368696e17	0.04329315626890903
1.1171106505048219e17	0.043294966679350864
1.1379212939153186e17	0.04329702044472009
1.1591196185988858e17	0.04329934497761295
1.1807128466661867e17	0.04330197008502631
1.2027083347685144e17	0.043304928098652246
1.2251135766041178e17	0.04330825400445228
1.2479362054713062e17	0.04331198557071779
1.27118399686903e17	0.043316163473751675
1.2948648711459022e17	0.043320831420319394
1.3189868961986746e17	0.04332603626596696
1.3435582902208262e17	0.04333182812828929
1.3685874245025149e17	0.04333826049425945
1.3940828262825814e17	0.04334539032066295
1.4200531816536818e17	0.043353278126773115
1.4465073385216413e17	0.04336198807832312
1.4734543096198374e17	0.04337158806194947
1.5009032755797334e17	0.0433821497492093
1.5288635880587357e17	0.04339374864938351
1.557344772926135e17	0.04340646415027146
1.5863565335085862e17	0.043420379546240076
1.6159087538959226e17	0.043435582052833224
1.6460115023085498e17	0.04345216280726998
1.676675034527694e17	0.043470216854274366
1.7079097973894304e17	0.043489843116591466
1.739726432343799e17	0.04351114434981407
1.7721357790803658e17	0.04353422708089433
1.80514887922111e17	0.04355920153001676
1.8387769800823232e17	0.043586181515462986
1.8730315385064422e17	0.04361528434093481
1.907924224765265e17	0.043646630665220856
1.9434669265360144e17	0.04368034435367603
1.9796717529513366e17	0.04371655231131901
2.0165510387247443e17	0.04375538429711533
2.0541173483530726e17	0.04379697271917883
2.0923834803969792e17	0.043841452410357945
2.1313624718414333e17	0.0438889603840806
2.1710676025372714e17	0.043939635569452275
2.2115123997254886e17	0.043993618525630225
2.2527106426459734e17	0.044051051134459895
2.2946763672319408e17	0.044112076270628235
2.3374238708918125e17	0.044176837448683635
2.380967717380368e17	0.04424547844582042
2.4253227417603555e17	0.04431814289901603
2.4705040554568205e17	0.044394973875989244
2.5165270514053994e17	0.044476113417542165
2.563407409296515e17	0.04456170205020664
2.6111611009174515e17	0.04465187826773497
2.659804395593764e17	0.044746777978040456
2.709353865732049e17	0.04484653391496371
2.7598263924661917e17	0.044951275011296116
2.811239171408467e17	0.04506112573049752
2.86360971850811e17	0.04517620535458005
2.916955876018805e17	0.045296627224342294
2.9712958185773344e17	0.04542249792939076
3.026648059395683e17	0.04555391644281508
3.0830314565682835e17	0.04569097319878965
3.140465219496749e17	0.04583374910688655
3.198968915434525e17	0.04598231449996972
3.25856247615323e17	0.04613672801130473
3.319266204733183e17	0.046297035375905495
3.3811007824806957e17	0.04646326815055866
3.4440872759738234e17	0.04663544235068272
3.508247144239782e17	0.046813556998787115
3.573602246065796e17	0.04699759257545841
3.6401748474461376e17	0.04718750937315546
3.7079876291681574e17	0.04738324574598288
3.777063694539372e17	0.04758471626764802
3.847426577258498e17	0.047791809754981415
3.919100249433418e17	0.048004387200151995
3.992109129748054e17	0.048222279597227816
4.066478091781846e17	0.04844528563162282
4.1422324724839066e17	0.04867316927914785
4.219398080805024e17	0.048905657308647904
4.298001206490781e17	0.04914243665991925
4.3780686290381754e17	0.049383151725436704
4.459627626819087e17	0.04962740159595149
4.5427059863740614e17	0.04987473719057722
4.627332011878693e17	0.05012465835488263
4.713534534786897e17	0.050376610944452366
4.801342923653465e17	0.050629983897490835
4.89078709413959e17	0.05088410634196549
4.981897519205145e17	0.051138244798945194
5.074705239490476e17	0.051391600453431
5.169241873891593e17	0.051643306621119024
5.265539630332777e17	0.05189242650555104
5.3636313167392454e17	0.05213795117213141
5.4635503522148646e17	0.05237879788349382
5.5653307784276634e17	0.052613809012131925
5.6690072712074336e17	0.05284175138649365
5.774615152359802e17	0.05306131639221876
5.882190401699968e17	0.05327112076296019
5.991769669310612e17	0.05346970831567174
6.103390288028646e17	0.0536555526724812
6.217090286163834e17	0.053827060676498936
6.332908400455101e17	0.05398258017079016
6.450884089267712e17	0.054120401123655695
6.57105754603627e17	0.0542387692582961
6.69346971295864e17	0.054335892954953446
6.818162294944493e17	0.05440995514748924
6.945177773823689e17	0.05445912663549182
7.074559422819908e17	0.054481580748521476
7.20635132129306e17	0.0544755101341934
7.340598369757197e17	0.0544391449312478
7.477346305177612e17	0.05437077236369497
7.616641716552892e17	0.05426875741643033
7.758532060787812e17	0.05413156461930713
7.903065678861364e17	0.053957780051880844
8.050291812295973e17	0.05374613352687301
8.200260619934097e17	0.05349552005379307
8.353023195026788e17	0.05320502041139264
8.508631582640564e17	0.05287391997045343
8.66713879738926e17	0.05250172567869785
8.82859884149515e17	0.05208818019142105
8.993066723187596e17	0.05163327290144869
9.160598475443729e17	0.05113724783518222
9.33125117507824e17	0.05060060761425652
9.505082962189473e17	0.05002411398516611
9.682153059967096e17	0.04940878414343923
9.862521794868764e17	0.04875588362800171
1.0046250617173444e18	0.04806691543113028
1.0233402121916422e18	0.04734360579249295
1.0424040070215537e18	0.04658788712002153
1.0618229410993868e18	0.04580187814085574
1.0816036303107094e18	0.0449878618279505
1.1017528137883828e18	0.04414826171200047
1.1222773562085094e18	0.04328561681783444
1.1431842501291479e18	0.04240255560700456
1.1644806183726902e18	0.04150177015595859
1.1861737164524792e18	0.04058598985185369
1.2082709350447734e18	0.0396579559726
1.2307798025066683e18	0.03872039714869161
1.2537079874409196e18	0.03777600624538693
1.2770633013086395e18	0.036827418845650814
1.3008537010905733e18	0.03587719404690065
1.3250872919979512e18	0.03492779733909637
1.3497723302339474e18	0.03398158716676486
1.3749172258064205e18	0.0330408045748636
1.4005305453932168e18	0.032107568207964544
1.4266210152607414e18	0.031183873409454936
1.4531975242368955e18	0.03027160083635981
1.480269126739504e18	0.029372532063072183
1.5078450458610542e18	0.02848837293292232
1.5359346765108954e18	0.027620789604455867
1.5645475886161021e18	0.02677145429260128
1.5936935303817761e18	0.025942103081732358
1.623382431612275e18	0.025134608574433726
1.6536244070941855e18	0.024351072817427974
