0.04
E	mod_factor_ms
1.0e17	0.014287133557409992
1.0186289902446845e17	0.01428713355810996
1.037605019766914e17	0.014287133559103849
1.0569345535579874e17	0.014287133560505936
1.076624177045489e17	0.014287133562471183
1.0966805983368696e17	0.014287133565208424
1.1171106505048219e17	0.014287133568997424
1.1379212939153186e17	0.014287133574210438
1.1591196185988858e17	0.014287133581339838
1.1807128466661867e17	0.01428713359103303
1.2027083347685144e17	0.014287133604136026
1.2251135766041178e17	0.014287133621748162
1.2479362054713062e17	0.014287133645289515
1.27118399686903e17	0.01428713367658437
1.2948648711459022e17	0.014287133717963104
1.3189868961986746e17	0.014287133772386483
1.3435582902208262e17	0.014287133843595975
1.3685874245025149e17	0.014287133936294652
1.3940828262825814e17	0.014287134056363716
1.4200531816536818e17	0.014287134211120118
1.4465073385216413e17	0.014287134409621309
1.4734543096198374e17	0.014287134663023992
1.5009032755797334e17	0.014287134985003893
1.5288635880587357e17	0.01428713539224428
1.557344772926135e17	0.01428713590500181
1.5863565335085862e17	0.014287136547757985
1.6159087538959226e17	0.014287137349965414
1.6460115023085498e17	0.014287138346898398
1.676675034527694e17	0.014287139580617001
1.7079097973894304e17	0.014287141101054427
1.739726432343799e17	0.014287142967236896
1.7721357790803658e17	0.014287145248645145
1.80514887922111e17	0.01428714802672638
1.8387769800823232e17	0.014287151396564376
1.8730315385064422e17	0.0142871554687148
1.907924224765265e17	0.014287160371211789
1.9434669265360144e17	0.014287166251750088
1.9796717529513366e17	0.014287173280045742
2.0165510387247443e17	0.014287181650376244
2.0541173483530726e17	0.014287191584299105
2.0923834803969792e17	0.014287203333545329
2.1313624718414333e17	0.014287217183081591
2.1710676025372714e17	0.014287233454332741
2.2115123997254886e17	0.014287252508551987
2.2527106426459734e17	0.014287274750325502
2.2946763672319408e17	0.014287300631191241
2.3374238708918125e17	0.014287330653352689
2.380967717380368e17	0.014287365373461806
2.4253227417603555e17	0.014287405406443594
2.4705040554568205e17	0.014287451429331433
2.5165270514053994e17	0.014287504185078802
2.563407409296515e17	0.014287564486310494
2.6111611009174515e17	0.014287633218973805
2.659804395593764e17	0.014287711345847371
2.709353865732049e17	0.014287799909863803
2.7598263924661917e17	0.014287900037200055
2.811239171408467e17	0.014288012940088886
2.86360971850811e17	0.01428813991930315
2.916955876018805e17	0.01428828236626497
2.9712958185773344e17	0.014288441764732106
3.026648059395683e17	0.014288619692013636
3.0830314565682835e17	0.014288817819669829
3.140465219496749e17	0.014289037913651716
3.198968915434525e17	0.014289281833839117
3.25856247615323e17	0.014289551532937584
3.319266204733183e17	0.014289849054700262
3.3811007824806957e17	0.014290176531442572
3.4440872759738234e17	0.014290536180822955
3.508247144239782e17	0.014290930301868099
3.573602246065796e17	0.014291361270225723
3.6401748474461376e17	0.014291831532632804
3.7079876291681574e17	0.014292343600595852
3.777063694539372e17	0.014292900043281452
3.847426577258498e17	0.014293503479625347
3.919100249433418e17	0.014294156569672208
3.992109129748054e17	0.014294862005165356
4.066478091781846e17	0.01429562249941278
4.1422324724839066e17	0.014296440776457905
4.219398080805024e17	0.014297319559595244
4.298001206490781e17	0.014298261559273532
4.3780686290381754e17	0.014299269460430059
4.459627626819087e17	0.014300345909316633
4.5427059863740614e17	0.014301493499867236
4.627332011878693e17	0.014302714759673485
4.713534534786897e17	0.014304012135632023
4.801342923653465e17	0.014305387979332692
4.89078709413959e17	0.014306844532254875
4.981897519205145e17	0.014308383910855075
5.074705239490476e17	0.014310008085913588
5.169241873891593e17	0.014311718896056373
5.265539630332777e17	0.014313517976063323
5.3636313167392454e17	0.014315406799113986
5.4635503522148646e17	0.0143173866339877
5.5653307784276634e17	0.014319458536721803
5.6690072712074336e17	0.014321623336988363
5.774615152359802e17	0.014323881624954952
