E	mod_factor
2.709353865732049e17	276380.10197488294
2.7598263924661917e17	276380.289774904
2.811239171408467e17	276380.5024732342
2.86360971850811e17	276380.74272869003
2.916955876018805e17	276381.0133996561
2.9712958185773344e17	276381.3175493857
3.026648059395683e17	276381.6584503891
3.0830314565682835e17	276382.03958779207
3.140465219496749e17	276382.4646615436
3.198968915434525e17	276382.93758740585
3.25856247615323e17	276383.46249657345
3.319266204733183e17	276384.04373387137
3.3811007824806957e17	276384.68585442967
3.4440872759738234e17	276385.39361873304
3.508247144239782e17	276386.17198604066
3.573602246065796e17	276387.02610602614
3.6401748474461376e17	276387.9613086899
3.7079876291681574e17	276388.9830924221
3.777063694539372e17	276390.09711026575
3.847426577258498e17	276391.3091543379
3.919100249433418e17	276392.62513841037
3.992109129748054e17	276394.05107870925
4.066478091781846e17	276395.5930729302
4.1422324724839066e17	276397.2572775549
4.219398080805024e17	276399.04988351243
4.298001206490781e17	276400.9770902893
4.3780686290381754e17	276403.04507855535
4.459627626819087e17	276405.2599814506
4.5427059863740614e17	276407.6278546223
4.627332011878693e17	276410.1546451674
4.713534534786897e17	276412.8461596092
4.801342923653465e17	276415.70803107996
4.89078709413959e17	276418.74568584445
4.981897519205145e17	276421.96430936846
5.074705239490476e17	276425.3688120846
5.169241873891593e17	276428.96379502356
5.265539630332777e17	276432.7535155448
5.3636313167392454e17	276436.74185327906
5.4635503522148646e17	276440.93227653665
5.5653307784276634e17	276445.3278093206
5.6690072712074336e17	276449.930999139
5.774615152359802e17	276454.74388580536
5.882190401699968e17	276459.76797139266
5.991769669310612e17	276465.0041915009
6.103390288028646e17	276470.45288801
6.217090286163834e17	276476.1137834548
6.332908400455101e17	276481.98595719866
6.450884089267712e17	276488.0678234885
6.57105754603627e17	276494.35711152863
6.69346971295864e17	276500.8508477582
6.818162294944493e17	276507.5453403157
6.945177773823689e17	276514.4361658059
7.074559422819908e17	276521.51815847645
7.20635132129306e17	276528.78540200094
7.340598369757197e17	276536.2312234377
7.477346305177612e17	276543.8481901493
7.616641716552892e17	276551.62810884736
7.758532060787812e17	276559.5620276283
7.903065678861364e17	276567.6402401685
8.050291812295973e17	276575.85229284974
8.200260619934097e17	276584.18699418445
8.353023195026788e17	276592.6324265968
8.508631582640564e17	276601.17596106936
8.66713879738926e17	276609.80427373474
8.82859884149515e17	276618.5033648504
8.993066723187596e17	276627.25858024595
9.160598475443729e17	276636.05463453114
9.33125117507824e17	276644.87563673133
9.505082962189473e17	276653.70511728467
9.682153059967096e17	276662.5260575592
9.862521794868764e17	276671.32092051493
1.0046250617173444e18	276680.0716831427
1.0233402121916422e18	276688.7598704214
1.0424040070215537e18	276697.36659035634
1.0618229410993868e18	276705.8725637909
1.0816036303107094e18	276714.2581713956
1.1017528137883828e18	276722.50351119996
1.1222773562085094e18	276730.5883940377
1.1431842501291479e18	276738.492406591
1.1644806183726902e18	276746.19493675197
1.1861737164524792e18	276753.675218688
1.2082709350447734e18	276760.9124549791
1.2307798025066683e18	276767.885736262
1.2537079874409196e18	276774.5740846263
1.2770633013086395e18	276780.9565986875
1.3008537010905733e18	276787.0123919353
1.3250872919979512e18	276792.72074926
1.3497723302339474e18	276798.06614125817
1.3749172258064205e18	276803.0127877164
1.4005305453932168e18	276807.5557478632
1.4266210152607414e18	276811.66990443197
1.4531975242368955e18	276815.3356000324
1.480269126739504e18	276818.53341852577
1.5078450458610542e18	276821.24434874364
1.5359346765108954e18	276823.4496769205
1.5645475886161021e18	276825.13118057686
1.5936935303817761e18	276826.27103915764
1.623382431612275e18	276826.85192101594
1.6536244070941855e18	276826.8570065774
1.6844297600423153e18	276826.26995513245
1.7158089856099996e18	276825.0750175681
1.7477727744646843e18	276823.25691174384
1.780332016430112e18	276820.8010278963
1.8134978041965028e18	276817.693328875
1.847281437099636e18	276813.9203602123
1.8816944249705518e18	276809.4694018675
1.9167484920568207e18	276804.3282876574
1.952455581016861e18	276798.4855443437
1.9888278569888036e18	276791.93040819356
2.0258777117350213e18	276784.6527055331
2.0636177678638566e18	276776.64305398485
2.102060883130167e18	276767.89272887487
2.1412201548157315e18	276758.39379306126
2.1811089241915154e18	276748.13895175327
2.2217407810628915e18	276737.121737733
2.2631295683995297e18	276725.33633635886
2.3052893870517012e18	276712.7777557378
2.348234600554281e18	276699.4417528629
2.3919798400202373e18	276685.32485930645
2.436540009125456e18	276670.42439131835
2.481930289186258e18	276654.7384565682
2.5281661443314954e18	276638.2659426715
2.575263326771209e18	276621.00662973634
2.6232378821631237e18	276602.960988453
2.672106155079427e18	276584.1303962394
2.721884794575185e18	276564.5170328522
2.772590759860481e18	276544.1239036113
2.824241326078424e18	276522.95491524163
2.876854090190597e18	276501.0147450996
2.9304469769721385e18	276478.30893892975
2.9850382451187415e18	276454.84388641594
3.0406464934670684e18	276430.62681966444
3.0972906673314007e18	276405.6658079188
3.154990064958095e18	276379.96975222736
3.2137643441002757e18	276353.5484042918
3.2736335287152343e18	276326.4122464043
3.3346180157863695e18	276298.5726392224
3.396738582272203e18	276270.04169566144
3.460016392185123e18	276240.83229359007
3.5244730038015877e18	276210.9580497547
3.590130377007061e18	276180.4332952349
3.6570108807775007e18	276149.27304794744
3.7251373008002094e18	276117.4929821125
3.7945328472369265e18	276085.10939530993
3.8652211626312694e18	276052.13917213405
3.9372263299634755e18	276018.59974722273
4.010572880855512e18	275984.50904443883
4.085285803928565e18	275949.8855190473
4.1613905533166986e18	275914.7479888697
4.238913057338792e18	275879.1156733763
4.317879727332021e18	275843.00812814425
4.3983174666502103e18	275806.4451986593
4.480253679829499e18	275769.44697488256
4.563716281924754e18	275732.03373910545
4.648733708020275e18	275694.2259332996
4.735334922917121e18	275656.04409930954
4.823549431001458e18	275617.5088437812
4.913407286296377e18	275578.6407894977
5.004939102700954e18	275539.4605376471
5.098176064420409e18	275499.9950817965
5.193149936590223e18	275460.2454951719
5.289893076098145e18	275420.2514228849
5.388438442608246e18	275380.0265562183
5.488819609789678e18	275339.5908111195
5.591070776755282e18	275298.96387762
5.695226779712843e18	275258.16518798127
5.801323103833379e18	275217.21389141254
5.909395895340953e18	275176.1288341541
6.019481973827287e18	275134.9285395392
6.131618844795769e18	275093.6311936228
6.245844712439592e18	275052.2546305709
6.362198492657495e18	275010.8163232005
6.480719826311958e18	274969.3333717741
6.60144909273491e18	274927.82249884174
6.724427423484249e18	274886.3000526936
6.849696716357426e18	274844.78198806144
6.977299649665552e18	274803.283883354
7.107279696773412e18	274761.8209325535
7.239681140910847e18	274720.4079519781
7.374549090259561e18	274679.0593828677
7.511929493320953e18	274637.789297953
7.651869154570849e18	274596.61140826915
7.794415750404951e18	274555.53907122323
7.93961784538226e18	274514.58529576106
8.087524908770474e18	274473.7627487485
8.238187331399601e18	274433.0837966876
8.391656442830127e18	274392.56045961415
8.547984528840422e18	274352.20445993147
8.707224849239904e18	274312.0272237073
8.86943165601474e18	274272.0398885595
9.034660211810534e18	274232.2533175034
9.202966808760391e18	274192.67810380383
9.37440878766302e18	274153.32458455814
9.549044557518078e18	274114.2028485225
9.726933615426138e18	274075.32274389884
9.908136566858686e18	274036.6939015538
1.0092715146305698e19	273998.3256935846
1.028073223830869e19	273960.227287065
1.0472251898884354e19	273922.40768758336
1.0667339377348549e19	273884.8756487135
1.0866061138546002e19	273847.6397499395
1.106848488549412e19	273810.7083365071
1.1274679582449426e19	273774.08961575065
1.1484715478402914e19	273737.7915944481
1.1698664131013057e19	273701.8220999936
1.1916598430985636e19	273666.1887831732
1.213859262690629e19	273630.8991227825
1.2364722350537126e19	273595.96042558656
1.2595064642583615e19	273561.37983147823
1.2829697978941475e19	273527.1643153014
1.3068702297433424e19	273493.3206886575
1.3312159025043104e19	273459.8555962341
1.356015110565632e19	273426.7755662798
1.3812763028320152e19	273394.08692864224
1.4070080856026864e19	273361.79590731766
1.433219225503571e19	273329.9086006176
1.4599186524739832e19	273298.4310057483
1.4871154628089539e19	273267.3690486331
1.514818922258341e19	273236.72862572304
1.5430384691835677e19	273206.51566031575
1.5717837177731613e19	273176.73618400446
1.6010644613183242e19	273147.3964429226
1.6308906755493343e19	273118.5030412561
1.6612725220342897e19	273090.06313695875
1.6922203516410425e19	273062.084694251
1.7237447080636199e19	273034.5768153319
1.7558563314144635e19	273007.5501714416
1.7885661618834655e19	272981.01755457424
1.8218853434651652e19	272954.9945738663
1.8558252277555114e19	272929.50053787354
1.8903973778192232e19	272904.5595526219
1.925613572129195e19	272880.20187275455
1.9614858085794374e19	272856.4655584191
1.9980263085725508e19	272833.3984854231
2.0352475211835716e19	272811.0608518086
2.0731621274012353e19	272789.52794030024
2.111783044448242e19	272768.8935225429
2.1511234301821583e19	272749.2740237289
2.1911966875781517e19	272730.81302135927
2.23201646929523e19	272713.6867228409
2.2735966823277244e19	272698.1099339411
2.3159514927431545e19	272684.34302511194
2.359095330508629e19	272672.69966182194
2.4030428944069743e19	272663.5553684772
2.4478091570444403e19	272657.3569572387
2.49340936995187e19	272654.63278120535
2.539859068780729e19	272656.00378990726
2.5871740785959186e19	272662.1953138029
2.6353705192674038e19	272674.04949645925
2.684464810961965e19	272692.53826462594
2.734473679737574e19	272718.7766527696
2.7854141632417747e19	272754.0364564375
2.8373036165162115e19	272799.75978929194
2.8901597179095e19	272857.5725765682
2.9440004751000396e19	272929.29760708724
2.9988442312310247e19	273016.9669632429
3.0547096711599804e19	273122.83359817567
3.111615827824363e19	273249.38163770107
3.1695820887261086e19	273399.33556811727
3.22862820253674e19	273575.66762624297
3.28877428582551e19	273781.60339199816
3.3500408299131224e19	274020.6253872896
3.4124487078528963e19	274296.4744695036
3.476019181541974e19	274613.14887109835
3.5407739089652842e19	274974.900762062
3.6067349515740316e19	275386.23024919303
3.6739247818020667e19	275851.87671505526
3.742366290721992e19	276376.80746016494
3.812082795843888e19	276966.20355775184
3.8830980490595934e19	277625.44291989406
3.95543624473471e19	278360.0804642058
4.029122027951344e19	279175.8253197256
4.104180502904726e19	280078.51493580936
4.180637241455762e19	281074.0859266459
4.258518291843406e19	282168.5413888351
4.337850187559002e19	283367.9144427314
4.418659956385941e19	284678.22742274514
4.500975129608033e19	286105.4463208773
4.584823751389105e19	287655.4298913369
4.670234388327331e19	289333.8724053647
4.75723613918787e19	291146.23933985695
4.8458586448165e19	293097.6949029692
4.936132098237907e19	295193.02011995926
5.0280872549424955e19	297436.5200916357
5.121755443364241e19	299831.9192422479
5.217168575554333e19	302382.2427231477
5.314359158053252e19	305089.6824580516
5.413360302965376e19	307955.4463614654
5.514205739240279e19	310979.5891617453
5.6169298241638154e19	314160.82354118384
5.72156755506324e19	317496.31070844556
5.828154581230864e19	320981.4301317798
5.9367272160691266e19	324609.52872902737
6.047322449462631e19	328371.65104774985
6.159977960380181e19	332256.25333431485
6.274732129711574e19	336248.9060951192
6.391624053343979e19	340331.9920514392
6.510693555481468e19	344484.40889200615
6.631981202212662e19	348681.28941501403
6.7555283153316676e19	352893.75487403065
6.88137698641567e19	357088.72101111064
7.0095700911656034e19	361228.779756622
7.140151304013418e19	365272.18277695193
7.273165113001454e19	369172.9552695742
7.408656834939537e19	372881.16927591607
7.546672630843902e19	376343.4048806847
7.68725952166372e19	379503.4230165822
7.830465404301215e19	382303.06689368753
7.97633906792928e19	384683.397472473
8.124930210614031e19	386586.05327726045
8.27628945624637e19	387954.8066779144
8.430468371788967e19	388737.2675614574
8.587519484845144e19	388886.6646887691
8.747496301554434e19	388363.615831228
8.910453324821504e19	387137.7834345588
9.076446072885394e19	385189.30689008307
9.245531098233579e19	382509.905721399
9.4177660068695e19	379103.56318786443
9.593209477938271e19	374986.7251624961
9.771921283717997e19	370187.98393763806
9.953962309984204e19	364747.25493457256
1.0139394576752938e20	358714.49454697646
1.0328281259410275e20	352148.04106342356
1.0520686710236271e20	345112.68782938016
1.0716676480328643e20	337677.61057426204
1.0916317341936126e20	329914.2738771391
1.1119677311207024e20	321894.43084561283
1.1326825671361538e20	313688.31126250525
1.1537832996296573e20	305363.0684678231
1.1752771174629476e20	296981.5272980891
1.1971713434189657e20	288601.24977136793
1.2194734366967433e20	280273.91198335687
1.2421909954526187e20	272044.96757512726
1.2653317593889404e20	263953.5614095736
1.2889036123908968e20	256032.650155594
1.3129145852124653e20	248309.2840385285
1.3373728582124922e20	240805.00595864645
1.3622867641416496e20	233536.32808745632
1.3876647909813071e20	226515.2515729371
1.4135155848353898e20	219749.80145828903
1.4398479528760096e20	213244.55468453123
1.4666708663439655e20	207001.14551210622
1.4939934636052624e20	201018.73693638266
1.521825053264387e20	195294.45167400487
1.5501751173357656e20	189823.75903311453
1.579053314474179e20	184600.81692250905
1.6084694832653553e20	179618.77010491336
1.638433645577978e20	174870.0067964667
1.6689560099780264e20	170346.3769942284
1.7000469752067146e20	166039.37589704274
1.73171713372336e20	161940.2962403033
1.7639772753140453e20	158040.3533877836
1.7968383907677156e20	154330.78653089638
1.8303116756206168e20	150802.93932967423
1.8644085339704852e20	147448.3233022631
1.899140582361928e20	144258.66630249863
1.9345196537440482e20	141225.9486940069
1.9705578015017963e20	138342.42927479418
2.0072673035625765e20	135600.6627918056
2.0446606665791177e20	132993.51048722534
2.08275063019051e20	130514.14525502751
2.1215501713624567e20	128156.05213598616
2.1610725088083765e20	125913.02553447413
2.2013311074930233e20	123779.16360533354
2.2423396832198495e20	121748.860591649
2.284112207303821e20	119816.79769314807
2.3266629113314676e20	117977.93277540723
2.3700062920093303e20	116227.48943664634
2.414157116103013e20	114560.94555329201
2.4591304254680515e20	112974.02163809718
2.5049415421745024e20	111462.6691864414
2.551606073727176e20	110023.05912951221
2.5991399183829382e20	108651.57043508744
2.647559270567064e20	107344.77915188525
2.6968806263907035e20	106099.44762880694
2.7471207892708144e20	104912.51431114257
2.79829687565511e20	103781.08383068172
2.8504263208534432e20	102702.41762485178
2.9035268849778137e20	101673.92498223209
2.9576166589932444e20	100693.15452854069
3.01271407088117e20	99757.78617313372
3.068837891917639e20	98865.62350852099
3.1260072430687165e20	98014.58660596628
3.184241601504656e20	97202.70524554027
3.243560807235805e20	96428.11252892925
3.303985069871868e20	95689.03889748457
3.3655349755070946e20	94983.80644914361
3.42823149373396e20	94310.8236937475
3.4920959847872784e20	93668.58050289664
3.557150206821382e20	93055.64350500137
3.623416323323135e20	92470.65166628329
3.690916910662782e20	91912.31220456987
3.75967496578546e20	91379.39668578506
3.829713914046293e20	90870.73747551483
3.901057617190993e20	90385.2242886385
3.9737303814855963e20	89921.80104989519
4.0477569659973304e20	89479.4628931687
4.123162591029748e20	89057.25337499319
4.199972946715289e20	88654.2618186969
4.2782142017676214e20	88269.6209215556
4.357913012397021e20	87902.50435924351
4.439096531392184e20	87552.124666362
4.521792417370702e20	87217.73120019128
4.606028844202389e20	86898.60818390535
4.6918345106078086e20	86594.07298209437
4.779238649935595e20	86303.47430852352
4.868271040122264e20	86026.19071549785
4.9589620138372216e20	85761.62904492026
5.051342468816756e20	85509.22305786301
5.1454438783909455e20	85268.43207478443
5.2412983022060614e20	85038.7397244035
5.338938397147339e20	84819.65277931571
5.438397428464813e20	84610.70000447979
5.5397092811064004e20	84411.43115837235
5.642908471262519e20	84221.41595452666
5.748030158125363e20	84040.24312496814
5.855110155867232e20	83867.51954925021
5.964184945842485e20	83702.86939926198
6.075291689016078e20	83545.93334483648
6.18846823862437e20	83396.36780147023
6.303753153071295e20	83253.84420863281
6.421185709064758e20	83118.0483479512
6.540805914998233e20	82988.6797290786
6.662654524581164e20	82865.45091822857
6.786773050723288e20	82748.08701638796
6.913203779678156e20	82636.32506548408
7.041989785449296e20	82529.91355200147
7.173174944465599e20	82428.61188647086
7.306803950529522e20	82332.18991806007
7.442922330043759e20	82240.42752673535
7.581576457522087e20	82153.11413396159
7.722813571388658e20	82070.04831853695
7.866681790071574e20	81991.03742600365
8.013230128396919e20	81915.89718747424
8.162508514287237e20	81844.45134774911
8.314567805772047e20	81776.53135757404
8.469459808314611e20	81711.97599052849
8.627237292461451e20	81650.63108992872
8.787954011821293e20	81592.34924444217
8.95166472137832e20	81536.98947573596
9.118425196146562e20	81484.4170090562
9.288292250172537e20	81434.50297938389
9.461323755890779e20	81387.12419596364
9.63757866384107e20	81342.16290667669
9.817117022752224e20	81299.50654489397
1.0e21	81259.0475335603
