E	mod_factor
1.0e17	1.9215921420965716
1.0186289902446845e17	1.9232383867502074
1.037605019766914e17	1.9250216728631233
1.0569345535579874e17	1.9269504302484106
1.076624177045489e17	1.9290333730221239
1.0966805983368696e17	1.9312794946994059
1.1171106505048219e17	1.9336980625085207
1.1379212939153186e17	1.9362986108884481
1.1591196185988858e17	1.9390909342013265
1.1807128466661867e17	1.942085078611453
1.2027083347685144e17	1.945291333176894
1.2251135766041178e17	1.948720220056448
1.2479362054713062e17	1.9523824838900372
1.27118399686903e17	1.956289080224631
1.2948648711459022e17	1.9604511629148962
1.3189868961986746e17	1.964880070570811
1.3435582902208262e17	1.9695873117636138
1.3685874245025149e17	1.974584548986432
1.3940828262825814e17	1.9798835811972517
1.4200531816536818e17	1.9854963247974848
1.4465073385216413e17	1.99143479275553
1.4734543096198374e17	1.99771107187515
1.5009032755797334e17	2.004337297559463
1.5288635880587357e17	2.011325626155954
1.557344772926135e17	2.018688204271791
1.5863565335085862e17	2.0264371347085643
1.6159087538959226e17	2.0345844386628023
1.6460115023085498e17	2.04314201350803
1.676675034527694e17	2.0521215856625625
1.7079097973894304e17	2.061534657905572
1.739726432343799e17	2.071392450402433
1.7721357790803658e17	2.081705834538767
1.80514887922111e17	2.09248525867819
1.8387769800823232e17	2.103740665099338
1.8730315385064422e17	2.1154813964235277
1.907924224765265e17	2.127716090902397
1.9434669265360144e17	2.1404525649277586
1.9796717529513366e17	2.153697681194782
2.0165510387247443e17	2.167457201020378
2.0541173483530726e17	2.181735619225531
2.0923834803969792e17	2.1965359792264545
2.1313624718414333e17	2.211859666431854
2.1710676025372714e17	2.227706178033656
2.2115123997254886e17	2.244072867295914
2.2527106426459734e17	2.2609546606973896
2.2946763672319408e17	2.278343736514106
2.3374238708918125e17	2.296229171221942
2.380967717380368e17	2.31459657256029
2.4253227417603555e17	2.333427624613183
2.4705040554568205e17	2.3526996466360983
2.5165270514053994e17	2.372385047388518
2.563407409296515e17	2.3924508155549122
2.6111611009174515e17	2.4128578432806833
2.659804395593764e17	2.4335603200229032
2.709353865732049e17	2.454505026651666
2.7598263924661917e17	2.4756305160582546
2.811239171408467e17	2.4968663647224343
2.86360971850811e17	2.518132326259433
2.916955876018805e17	2.5393374006668883
2.9712958185773344e17	2.5603789354470945
3.026648059395683e17	2.581141686468154
3.0830314565682835e17	2.6014969852750283
3.140465219496749e17	2.6213016894679164
3.198968915434525e17	2.6403973912343575
3.25856247615323e17	2.658609692171792
3.319266204733183e17	2.675747588136578
3.3811007824806957e17	2.691602949506226
3.4440872759738234e17	2.705950384482205
3.508247144239782e17	2.7185473521954027
3.573602246065796e17	2.7291348164870226
3.6401748474461376e17	2.737438212908091
3.7079876291681574e17	2.743169174270425
3.777063694539372e17	2.7460279746028604
3.847426577258498e17	2.745706873739024
3.919100249433418e17	2.74189439019096
3.992109129748054e17	2.7342804738349256
4.066478091781846e17	2.722563043028739
4.1422324724839066e17	2.706455392754169
4.219398080805024e17	2.6856947801474953
4.298001206490781e17	2.660051502267581
4.3780686290381754e17	2.6293386705760886
4.459627626819087e17	2.59342202950858
4.5427059863740614e17	2.5522291627416784
4.627332011878693e17	2.505757743314649
4.713534534786897e17	2.454081888187862
4.801342923653465e17	2.3973562850001207
4.89078709413959e17	2.3358175799806995
4.981897519205145e17	2.269782590072343
5.074705239490476e17	2.1996433706982303
5.169241873891593e17	2.125859423679838
5.265539630332777e17	2.0489472370560993
5.3636313167392454e17	1.9694677149477917
5.4635503522148646e17	1.8880125191994326
5.5653307784276634e17	1.8051895576764987
5.6690072712074336e17	1.7216085771002758
5.774615152359802e17	1.6378674830914897
5.882190401699968e17	1.5545396531407218
5.991769669310612e17	1.4721629473799662
6.103390288028646e17	1.3912305217739167
6.217090286163834e17	1.3121836855101754
6.332908400455101e17	1.2354069208433223
6.450884089267712e17	1.1612253965615233
6.57105754603627e17	1.0899054055769257
6.69346971295864e17	1.021659480435251
6.818162294944493e17	0.9566600577484574
6.945177773823689e17	0.8950680536389187
7.074559422819908e17	0.8370861528489933
7.20635132129306e17	0.7830462279592205
7.340598369757197e17	0.7335373253429883
7.477346305177612e17	0.6895778530088161
7.616641716552892e17	0.6528484681495121
7.758532060787812e17	0.6260634837614736
7.903065678861364e17	0.6137363787173791
8.050291812295973e17	0.6241047797258026
8.200260619934097e17	0.6747547211162094
8.353023195026788e17	0.8127352887850389
8.508631582640564e17	1.2178771499288612
8.66713879738926e17	3.250650204090677
8.82859884149515e17	0.9149226638252976
8.993066723187596e17	0.007399579811542099
9.160598475443729e17	7.262901277067595e-6
9.33125117507824e17	5.16557782257767e-6
9.505082962189473e17	3.390296870584856e-10
9.682153059967096e17	7.205307177195108e-11
9.862521794868764e17	2.322789692637718e-14
1.0046250617173444e18	1.2330171625129648e-16
1.0233402121916422e18	1.315846056253057e-15
1.0424040070215537e18	1.0458642071246373e-19
1.0618229410993868e18	1.1038286446598843e-22
1.0816036303107094e18	2.3390938199874505e-23
1.1017528137883828e18	1.2225104922507081e-24
1.1222773562085094e18	6.248224265096507e-28
1.1431842501291479e18	1.7189636286961133e-30
1.1644806183726902e18	8.985220600317887e-30
1.1861737164524792e18	4.409398002175908e-32
1.2082709350447734e18	3.285399563635787e-35
1.2307798025066683e18	8.250523535921497e-38
1.2537079874409196e18	2.0564857383009307e-38
1.2770633013086395e18	3.8283424963088e-38
1.3008537010905733e18	1.232343952515606e-41
1.3250872919979512e18	2.0677085516550364e-44
1.3497723302339474e18	1.9053031967667094e-46
1.3749172258064205e18	4.1392458329981474e-45
1.4005305453932168e18	3.343929062704562e-47
1.4266210152607414e18	4.193647148018014e-50
1.4531975242368955e18	1.1278519217788789e-52
1.480269126739504e18	1.567695623390263e-54
1.5078450458610542e18	2.2846464715418952e-53
1.5359346765108954e18	6.677623800560149e-55
1.5645475886161021e18	1.0316950147461362e-57
1.5936935303817761e18	3.4986346529178633e-60
1.623382431612275e18	3.786061305357592e-62
1.6536244070941855e18	2.252427621007774e-62
1.6844297600423153e18	6.159040573284557e-61
1.7158089856099996e18	1.260778391385683e-64
1.7477727744646843e18	4.991993852190604e-67
1.780332016430112e18	4.133012210448342e-69
1.8134978041965028e18	2.3937855980041116e-70
1.847281437099636e18	2.053021750273766e-68
1.8816944249705518e18	6.157577474148373e-71
1.9167484920568207e18	2.4966041307796473e-73
1.952455581016861e18	1.9332085537132532e-75
1.9888278569888036e18	4.141518531385969e-77
2.0258777117350213e18	1.9947525924597126e-77
2.0636177678638566e18	1.3066547873527027e-75
2.102060883130167e18	3.033615472693087e-79
2.1412201548157315e18	2.5685297461051893e-81
2.1811089241915154e18	4.1482798918459476e-83
2.2217407810628915e18	3.195688454168644e-84
2.2631295683995297e18	4.067141473682134e-83
