E	mod_factor
1.106848488549412e19	65886.39988303787
1.1274679582449426e19	65868.58196223067
1.1484715478402914e19	65850.92614173207
1.1698664131013057e19	65833.43613180952
1.1916598430985636e19	65816.1155551269
1.213859262690629e19	65798.9679469799
1.2364722350537126e19	65781.99675742013
1.2595064642583615e19	65765.20535326526
1.2829697978941475e19	65748.5970187163
1.3068702297433424e19	65732.17495488959
1.3312159025043104e19	65715.94229256951
1.356015110565632e19	65699.90208250086
1.3812763028320152e19	65684.0573009822
1.4070080856026864e19	65668.41086569283
1.433219225503571e19	65652.96563838245
1.4599186524739832e19	65637.72443756802
1.4871154628089539e19	65622.6900570466
1.514818922258341e19	65607.86529104343
1.5430384691835677e19	65593.25296766801
1.5717837177731613e19	65578.85599538288
1.6010644613183242e19	65564.67742619681
1.6308906755493343e19	65550.7205395468
1.6612725220342897e19	65536.98895250412
1.6922203516410425e19	65523.48676608096
1.7237447080636199e19	65510.218753343084
1.7558563314144635e19	65497.19060226701
1.7885661618834655e19	65484.409224512216
1.8218853434651652e19	65471.88314537545
1.8558252277555114e19	65459.62299185897
1.8903973778192232e19	65447.64209683154
1.925613572129195e19	65435.957238883224
1.9614858085794374e19	65424.5895495169
1.9980263085725508e19	65413.56561457164
2.0352475211835716e19	65402.91877739799
2.0731621274012353e19	65392.6906476722
2.111783044448242e19	65382.93296478872
2.1511234301821583e19	65373.70971476535
2.1911966875781517e19	65365.09958259579
2.23201646929523e19	65357.19874917322
2.2735966823277244e19	65350.12406662346
2.3159514927431545e19	65344.01665548747
2.359095330508629e19	65339.045897666576
2.4030428944069743e19	65335.413850006014
2.4478091570444403e19	65333.36007617341
2.49340936995187e19	65333.16689493516
2.539859068780729e19	65335.16499597666
2.5871740785959186e19	65339.73947749338
2.6353705192674038e19	65347.33613931783
2.684464810961965e19	65358.46810842936
2.734473679737574e19	65373.72267864952
2.7854141632417747e19	65393.76832049572
2.8373036165162115e19	65419.36178141891
2.8901597179095e19	65451.3552371904
2.9440004751000396e19	65490.703403611624
2.9988442312310247e19	65538.47056254155
3.0547096711599804e19	65595.83740185408
3.111615827824363e19	65664.10770126648
3.1695820887261086e19	65744.71477988866
3.22862820253674e19	65839.22767238278
3.28877428582551e19	65949.35706471455
3.3500408299131224e19	66076.96100980464
3.4124487078528963e19	66224.05044844
3.476019181541974e19	66392.7946017011
3.5407739089652842e19	66585.52630820549
3.6067349515740316e19	66804.74748669301
3.6739247818020667e19	67053.13419738904
3.742366290721992e19	67333.543281798
3.812082795843888e19	67649.01754971853
3.8830980490595934e19	68002.79273133271
3.95543624473471e19	68398.30436279204
4.029122027951344e19	68839.19526143062
4.104180502904726e19	69329.32344202166
4.180637241455762e19	69872.77035663847
4.258518291843406e19	70473.84923604467
4.337850187559002e19	71137.11309065085
4.418659956385941e19	71867.36188432004
4.500975129608033e19	72669.64797369801
4.584823751389105e19	73549.27872923695
4.670234388327331e19	74511.81474753686
4.75723613918787e19	75563.06150946161
4.8458586448165e19	76709.05179684142
4.936132098237907e19	77956.0150806393
5.0280872549424955e19	79310.32913273505
5.121755443364241e19	80778.44762778004
5.217168575554333e19	82366.79573809332
5.314359158053252e19	84081.62347353889
5.413360302965376e19	85928.80395057307
5.514205739240279e19	87913.5605536425
5.6169298241638154e19	90040.1034565789
5.72156755506324e19	92311.15213089154
5.828154581230864e19	94727.3168980989
5.9367272160691266e19	97286.30985079461
6.047322449462631e19	99981.95509478136
6.159977960380181e19	102802.97215608529
6.274732129711574e19	105731.51781933074
6.391624053343979e19	108741.49504427741
6.510693555481468e19	111796.67839159998
6.631981202212662e19	114848.76973257892
6.7555283153316676e19	117835.59081625871
6.88137698641567e19	120679.73949375551
7.0095700911656034e19	123288.17334875886
7.140151304013418e19	125553.30715271244
7.273165113001454e19	127356.26323025668
7.408656834939537e19	128572.81694811524
7.546672630843902e19	129082.24885021431
7.68725952166372e19	128778.70645292295
7.830465404301215e19	127583.85400434707
7.97633906792928e19	125458.76301403293
8.124930210614031e19	122412.52071606103
8.27628945624637e19	118505.2555216573
8.430468371788967e19	113844.32701065825
8.587519484845144e19	108574.05288501004
8.747496301554434e19	102860.96366040628
8.910453324821504e19	96877.55907083927
9.076446072885394e19	90787.55468788435
9.245531098233579e19	84734.77303957604
9.4177660068695e19	78836.59912561385
9.593209477938271e19	73181.78060967087
9.771921283717997e19	67831.61781258466
9.953962309984204e19	62823.32194513954
1.0139394576752938e20	58174.408237461896
1.0328281259410275e20	53887.264540586424
1.0520686710236271e20	49953.35100881913
1.0716676480328643e20	46356.75637293791
1.0916317341936126e20	43077.02939720337
1.1119677311207024e20	40091.321223727995
1.1326825671361538e20	37375.932900746346
1.1537832996296573e20	34907.381647181086
1.1752771174629476e20	32663.09607930836
1.1971713434189657e20	30621.83650481743
1.2194734366967433e20	28763.91839969187
1.2421909954526187e20	27071.299882502837
1.2653317593889404e20	25527.57862077913
1.2889036123908968e20	24117.931363761825
1.3129145852124653e20	22829.019532908726
1.3373728582124922e20	21648.87707685062
1.3622867641416496e20	20566.79150036223
1.3876647909813071e20	19573.185151366502
1.4135155848353898e20	18659.501118228764
1.4398479528760096e20	17818.096269074307
1.4666708663439655e20	17042.142766173558
1.4939934636052624e20	16325.538440256532
1.521825053264387e20	15662.826029339243
1.5501751173357656e20	15049.120823782385
1.579053314474179e20	14480.04621297783
1.6084694832653553e20	13951.676443727738
1.638433645577978e20	13460.485914951467
1.6689560099780264e20	13003.30434773379
1.7000469752067146e20	12577.277189618073
1.73171713372336e20	12179.830667901248
1.7639772753140453e20	11808.640939963627
1.7968383907677156e20	11461.606882250757
1.8303116756206168e20	11136.82605718959
1.8644085339704852e20	10832.573486284004
1.899140582361928e20	10547.282886719282
1.9345196537440482e20	10279.530085471817
1.9705578015017963e20	10028.01830232466
2.0072673035625765e20	9791.56513945849
2.0446606665791177e20	9569.091016331524
2.08275063019051e20	9359.60889990651
2.1215501713624567e20	9162.21516868908
2.1610725088083765e20	8976.081489034374
2.2013311074930233e20	8800.44755358459
2.2423396832198495e20	8634.614616756166
2.284112207303821e20	8477.939702838947
2.3266629113314676e20	8329.830434013467
2.3700062920093303e20	8189.7403901437465
2.414157116103013e20	8057.164948136948
2.4591304254680515e20	7931.637540326788
2.5049415421745024e20	7812.726298051385
2.551606073727176e20	7700.031019731463
2.5991399183829382e20	7593.180446879751
2.647559270567064e20	7491.829798901127
2.6968806263907035e20	7395.658543958072
2.7471207892708144e20	7304.36839454821
2.79829687565511e20	7217.681473625653
2.8504263208534432e20	7135.338670536809
2.9035268849778137e20	7057.098131089015
2.9576166589932444e20	6982.733903387185
3.01271407088117e20	6912.034687710316
3.068837891917639e20	6844.802715589837
3.1260072430687165e20	6780.8527134436845
3.184241601504656e20	6720.010965508306
3.243560807235805e20	6662.114453057491
3.303985069871868e20	6607.010075996133
3.3655349755070946e20	6554.553925573479
3.42823149373396e20	6504.61063342749
3.4920959847872784e20	6457.052765222623
3.557150206821382e20	6411.760267602385
3.623416323323135e20	6368.619956722275
3.690916910662782e20	6327.52505352976
3.75967496578546e20	6288.374754947166
3.829713914046293e20	6251.07383167694
3.901057617190993e20	6215.532265509018
3.9737303814855963e20	6181.664912656643
4.0477569659973304e20	6149.391190063922
4.123162591029748e20	6118.63478801845
4.199972946715289e20	6089.323403972235
4.2782142017676214e20	6061.388495913422
4.357913012397021e20	6034.765052379456
4.439096531392184e20	6009.391379445579
4.521792417370702e20	5985.20890683268
4.606028844202389e20	5962.162002691203
4.6918345106078086e20	5940.197801929727
4.779238649935595e20	5919.266048011788
4.868271040122264e20	5899.31895230406
4.9589620138372216e20	5880.311044208262
5.051342468816756e20	5862.199052740198
5.1454438783909455e20	5844.941780504936
5.2412983022060614e20	5828.499995877677
5.338938397147339e20	5812.836324150793
5.438397428464813e20	5797.915153932649
5.5397092811064004e20	5783.702539945594
5.642908471262519e20	5770.166120595898
5.748030158125363e20	5757.2750347846895
5.855110155867232e20	5744.999846299449
5.964184945842485e20	5733.312476754082
6.075291689016078e20	5722.186126218465
6.18846823862437e20	5711.595225114445
6.303753153071295e20	5701.515363751449
6.421185709064758e20	5691.923240410098
6.540805914998233e20	5682.796606810018
6.662654524581164e20	5674.114215610675
6.786773050723288e20	5665.855781560439
6.913203779678156e20	5658.001925945842
7.041989785449296e20	5650.53414106539
7.173174944465599e20	5643.434747281507
7.306803950529522e20	5636.6868535172825
7.442922330043759e20	5630.274327110281
7.581576457522087e20	5624.181750699893
7.722813571388658e20	5618.394397248923
7.866681790071574e20	5612.898196938021
8.013230128396919e20	5607.679702314312
8.162508514287237e20	5602.726069864016
8.314567805772047e20	5598.025025060309
8.469459808314611e20	5593.564842324848
8.627237292461451e20	5589.334318436604
8.787954011821293e20	5585.322747472876
8.95166472137832e20	5581.519904652555
9.118425196146562e20	5577.916019375082
9.288292250172537e20	5574.5017594387045
9.461323755890779e20	5571.2682082228985
9.63757866384107e20	5568.206850922015
9.817117022752224e20	5565.309553096097
1.0e21	5562.5685451936415
