E	mod_factor
1.0e17	0.007594524584722105
1.2067926406393264e17	0.007594524586598632
1.4563484775012384e17	0.007594524623621783
1.7575106248547965e17	0.007594525059481047
2.1209508879201926e17	0.007594528381666234
2.559547922699533e17	0.007594545922728379
3.088843596477472e17	0.007594613767832474
3.727593720314953e17	0.007594815044563551
4.4984326689694534e17	0.0075952905393089675
5.428675439323859e17	0.007596212009400426
6.551285568595496e17	0.00759770966280723
7.90604321090767e17	0.007599778915239759
9.540954763499963e17	0.007602212664668349
1.1513953993264481e18	0.007604595890969756
1.3894954943731361e18	0.007606368610249667
1.6768329368110031e18	0.007606933182015595
2.0235896477251638e18	0.0076057672878918035
2.4420530945486546e18	0.0076025092384348625
2.9470517025518095e18	0.0075970076580204144
3.5564803062231214e18	0.007589349769644849
4.291934260128761e18	0.007579864611668417
5.179474679231223e18	0.00756906899668324
6.250551925273976e18	0.007557554051590515
7.543120063354608e18	0.00754586947984041
9.102981779915189e18	0.0075344634838444575
1.0985411419875617e19	0.007523682187459151
1.3257113655901108e19	0.0075137941061957725
1.5998587196060574e19	0.0075050108905982665
1.9306977288832455e19	0.007497533512553132
2.3299518105153815e19	0.0074921778609575405
2.8117686979742368e19	0.007495147377897911
3.3932217718953296e19	0.0075360803477272234
4.0949150623804195e19	0.007700436654283494
4.941713361323818e19	0.008148965316800615
5.963623316594661e19	0.00907984348051026
7.196856730011528e19	0.01039019300622028
8.68511373751352e19	0.010455140410970266
1.0481131341546832e20	0.008449900598232555
1.264855216855301e20	0.006463591172222738
1.5264179671752366e20	0.005125326547158872
1.8420699693267164e20	0.004279083920669613
2.222996482526191e20	0.0037438251959192744
2.6826957952797164e20	0.0034020047565186443
3.237457542817653e20	0.0031823528167670067
3.906939937054621e20	0.003041160942911798
4.71486636345739e20	0.002950877556142059
5.6898660290182814e20	0.002893705109729747
6.866488450043026e20	0.002857974170147267
8.28642772854686e20	0.0028359998764335217
1.0e21	0.002822743259419022
