z	E
0.3036144578313253	6.682491757904194e18
0.30200803212851407	6.640785139883429e18
0.3004016064257028	6.599446257549336e18
0.2987951807228916	6.558471765591941e18
0.2971887550200803	6.517858344314318e18
0.2955823293172691	6.477602699552712e18
0.29397590361445786	6.437701562594335e18
0.2923694779116466	6.398151690092883e18
0.29076305220883536	6.358949863981822e18
0.2891566265060241	6.320092891385498e18
0.28755020080321286	6.281577604528125e18
0.2859437751004016	6.243400860771652e18
0.28433734939759037	6.205559542151537e18
0.2827309236947791	6.168050555598674e18
0.28112449799196787	6.130870832786002e18
0.27951807228915665	6.09401733000124e18
0.2779116465863454	6.05748702804423e18
0.27630522088353415	6.021276932122512e18
0.2746987951807229	5.98538407174521e18
0.27309236947791166	5.94980550061524e18
0.2714859437751004	5.914538296519925e18
0.26987951807228916	5.879579561220055e18
0.26827309236947794	5.844926420337442e18
0.26666666666666666	5.810576023241017e18
0.26506024096385544	5.776525542931532e18
0.26345381526104417	5.742772175924898e18
0.26184738955823295	5.709313142134227e18
0.26024096385542167	5.676145684750614e18
0.25863453815261045	5.643267070122709e18
0.2570281124497992	5.610674587635138e18
0.25542168674698795	5.578365549585796e18
0.25381526104417673	5.546337291062094e18
0.25220883534136546	5.514587169816172e18
0.25060240963855424	5.483112566139144e18
0.24899598393574296	5.451910882734421e18
0.24738955823293174	5.420979544590141e18
0.2457831325301205	5.390315998830763e18
0.24417670682730924	5.359917714549221e18
0.242570281124498	5.329782183013131e18
0.24096385542168675	5.299906916977371e18
0.2393574297188755	5.270289450892679e18
0.23775100401606425	5.2409273407328e18
0.236144578313253	5.211818163842192e18
0.23453815261044178	5.182959518802947e18
0.23293172690763053	5.154349025301197e18
0.23132530120481928	5.125984323993069e18
0.22971887550200804	5.097863076370193e18
0.2281124497991968	5.069982964624837e18
0.22650602409638554	5.042341691514665e18
0.2248995983935743	5.014936980227196e18
0.22329317269076304	4.987766574243964e18
0.2216867469879518	4.960828237204436e18
0.22008032128514057	4.93411975276971e18
0.21847389558232932	4.907638924486032e18
0.21686746987951808	4.881383575648166e18
0.21526104417670683	4.855351549162632e18
0.21365461847389558	4.829540707410875e18
0.21204819277108433	4.80394893211236e18
0.21044176706827308	4.77857412418765e18
0.20883534136546184	4.753414203621474e18
0.20722891566265061	4.728467109325835e18
0.20562248995983937	4.703730799003168e18
0.20401606425702812	4.679203249009579e18
0.20240963855421687	4.654882454218199e18
0.20080321285140562	4.63076642788267e18
0.19919678714859437	4.606853201500785e18
0.19759036144578312	4.58314082467832e18
0.19598393574297188	4.559627364993065e18
0.19437751004016066	4.5363109078590874e18
0.1927710843373494	4.513189556391245e18
0.19116465863453816	4.4902614312699725e18
0.1895582329317269	4.4675246706063606e18
0.18795180722891566	4.4449774297959214e18
0.18634538152610441	4.42261788136203e18
0.18473895582329317	4.4004442149603395e18
0.18313253012048192	4.378454637081867e18
0.18152610441767067	4.3566473709787546e18
0.17991967871485945	4.3350206565315046e18
0.1783132530120482	4.3135727501689856e18
0.17670682730923695	4.29230192458846e18
0.1751004016064257	4.2712064687526093e18
0.17349397590361446	4.2502846877363937e18
0.1718875502008032	4.229534902585922e18
0.17028112449799196	4.2089554501884375e18
0.1686746987951807	4.188544683142806e18
0.1670682730923695	4.168300969630528e18
0.16546184738955824	4.148222693287278e18
0.163855421686747	4.1283082530749916e18
0.16224899598393575	4.1085560631545027e18
0.1606425702811245	4.0889645527587476e18
0.15903614457831325	4.0695321660665446e18
0.157429718875502	4.050257362076956e18
0.15582329317269075	4.031138614484247e18
0.15421686746987953	4.012174411553444e18
0.15261044176706828	3.993363255996506e18
0.15100401606425704	3.974703664849118e18
0.1493975903614458	3.9561941693481047e18
0.14779116465863454	3.937833314809483e18
0.1461847389558233	3.919619660477919e18
0.14457831325301204	3.901551779523218e18
0.1429718875502008	3.8836282587442744e18
0.14136546184738955	3.8658476985672996e18
0.13975903614457832	3.848208712897688e18
0.13815261044176708	3.8307099290020076e18
0.13654618473895583	3.8133499873906575e18
0.13493975903614458	3.7961275417012096e18
0.13333333333333333	3.7790412585824307e18
0.13172690763052208	3.7620898175789947e18
0.13012048192771083	3.7452719110168806e18
0.1285140562248996	3.72858624388947e18
0.12690763052208837	3.7120315337443374e18
0.12530120481927712	3.695606510570743e18
0.12369477911646587	3.679309916687827e18
0.12208835341365462	3.6631405066335094e18
0.12048192771084337	3.6470970470540964e18
0.11887550200803212	3.631178316594595e18
0.11726907630522089	3.6153831057897395e18
0.11566265060240964	3.59971021695573e18
0.1140562248995984	3.5841584640739057e18
0.11244979919678715	3.568726672667244e18
0.1108433734939759	3.553413679798528e18
0.10923694779116466	3.538218333841443e18
0.10763052208835341	3.523139494420548e18
0.10602409638554217	3.508176032307309e18
0.10441767068273092	3.493326829316843e18
0.10281124497991968	3.478590778205386e18
0.10120481927710843	3.4639667825684746e18
0.09959839357429719	3.4494537567398446e18
0.09799196787148594	3.4350506256910484e18
0.0963855421686747	3.420756324931786e18
0.09477911646586346	3.406569800410954e18
0.09317269076305221	3.3924900084184064e18
0.09156626506024096	3.3785159154874327e18
0.08995983935742972	3.3646464982979466e18
0.08835341365461848	3.3508807435803894e18
0.08674698795180723	3.3372176480203397e18
0.08514056224899598	3.323656218163838e18
0.08353413654618475	3.3101954703234145e18
0.0819277108433735	3.2968344304848287e18
0.08032128514056225	3.2835721342145085e18
0.078714859437751	3.270407626567699e18
0.07710843373493977	3.2573399619973074e18
0.07550200803212852	3.2443682042634527e18
0.07389558232931727	3.23149142634371e18
0.07228915662650602	3.2187087103440543e18
0.07068273092369477	3.206019147410496e18
0.06907630522088354	3.1934218376414095e18
0.06746987951807229	3.180915890000554e18
0.06586345381526104	3.1685004222307784e18
0.0642570281124498	3.156174560768414e18
0.06265060240963856	3.1439374406583537e18
0.06104417670682731	3.131788205469804e18
0.05943775100401606	3.119726007212724e18
0.05783132530120482	3.1077500062549396e18
0.05622489959839357	3.0958593712399247e18
0.05461847389558233	3.08405327900526e18
0.05301204819277108	3.0723309145017574e18
0.05140562248995984	3.060691470713255e18
0.04979919678714859	3.049134148606235e18
0.04819277108433735	3.037658156968108e18
0.046586345381526104	3.0262627124012283e18
0.04497991967871486	3.0149470392327014e18
0.043373493975903614	3.0037103694315064e18
0.04176706827309237	2.992551942532227e18
0.040160642570281124	2.9814710055594255e18
0.03855421686746988	2.9704668129526646e18
0.036947791164658635	2.959538626492166e18
0.035341365461847386	2.9486857152251095e18
0.033734939759036145	2.9379073553925637e18
0.0321285140562249	2.9272028303570514e18
0.030522088353413655	2.916571430530742e18
0.02891566265060241	2.9060124533042683e18
0.027309236947791166	2.895525202976169e18
0.02570281124497992	2.885108990682946e18
0.024096385542168676	2.874763134329742e18
0.02248995983935743	2.8644869585216266e18
0.020883534136546186	2.854279794495497e18
0.01927710843373494	2.8441409800525814e18
0.017670682730923693	2.8340698594915466e18
0.01606425702811245	2.8240657835422075e18
0.014457831325301205	2.81412810929983e18
0.01285140562248996	2.80425620016003e18
0.011244979919678716	2.794449425754264e18
0.00963855421686747	2.7847071618858993e18
0.008032128514056224	2.775028790466878e18
0.00642570281124498	2.7654136994549524e18
0.004819277108433735	2.7558612827915034e18
0.00321285140562249	2.7463709403399276e18
0.001606425702811245	2.736942077803177e18
0.0	2.727574106724221e18
