z	E
0.1285140562248996	7.557325677723113e17
0.12690763052208837	7.545364611646678e17
0.12530120481927712	7.533420068058587e17
0.12369477911646587	7.521491886789324e17
0.12208835341365462	7.509579908820841e17
0.12048192771084337	7.497683976279487e17
0.11887550200803212	7.485803932428998e17
0.11726907630522089	7.473939621663571e17
0.11566265060240964	7.462090889500993e17
0.1140562248995984	7.450257582575854e17
0.11244979919678715	7.438439548632823e17
0.1108433734939759	7.426636636519988e17
0.10923694779116466	7.414848696182273e17
0.10763052208835341	7.403075578654908e17
0.10602409638554217	7.391317136056974e17
0.10441767068273092	7.37957322158501e17
0.10281124497991968	7.367843689506679e17
0.10120481927710843	7.356128395154504e17
0.09959839357429719	7.344427194919658e17
0.09799196787148594	7.332739946245823e17
0.0963855421686747	7.321066507623098e17
0.09477911646586346	7.309406738581979e17
0.09317269076305221	7.297760499687382e17
0.09156626506024096	7.286127652532756e17
0.08995983935742972	7.274508059734195e17
0.08835341365461848	7.262901584924662e17
0.08674698795180723	7.25130809274824e17
0.08514056224899598	7.239727448854445e17
0.08353413654618475	7.228159519892591e17
0.0819277108433735	7.216604173506209e17
0.08032128514056225	7.205061278327511e17
0.078714859437751	7.193530703971917e17
0.07710843373493977	7.182012321032622e17
0.07550200803212852	7.170506001075222e17
0.07389558232931727	7.159011616632378e17
0.07228915662650602	7.147529041198537e17
0.07068273092369477	7.136058149224698e17
0.06907630522088354	7.124598816113222e17
0.06746987951807229	7.113150918212696e17
0.06586345381526104	7.101714332812827e17
0.0642570281124498	7.090288938139397e17
0.06265060240963856	7.078874613349254e17
0.06104417670682731	7.067471238525345e17
0.05943775100401606	7.056078694671794e17
0.05783132530120482	7.044696863709021e17
0.05622489959839357	7.033325628468905e17
0.05461847389558233	7.02196487268998e17
0.05301204819277108	7.01061448101268e17
0.05140562248995984	6.999274338974611e17
0.04979919678714859	6.98794433300588e17
0.04819277108433735	6.976624350424439e17
0.046586345381526104	6.965314279431484e17
0.04497991967871486	6.954014009106881e17
0.043373493975903614	6.942723429404632e17
0.04176706827309237	6.931442431148375e17
0.040160642570281124	6.920170906026915e17
0.03855421686746988	6.908908746589793e17
0.036947791164658635	6.897655846242893e17
0.035341365461847386	6.886412099244065e17
0.033734939759036145	6.875177400698799e17
0.0321285140562249	6.863951646555921e17
0.030522088353413655	6.852734733603314e17
0.02891566265060241	6.841526559463684e17
0.027309236947791166	6.830327022590345e17
0.02570281124497992	6.819136022263032e17
0.024096385542168676	6.807953458583753e17
0.02248995983935743	6.796779232472652e17
0.020883534136546186	6.785613245663914e17
0.01927710843373494	6.774455400701696e17
0.017670682730923693	6.76330560093607e17
0.01606425702811245	6.752163750519009e17
0.014457831325301205	6.741029754400384e17
0.01285140562248996	6.729903518323995e17
0.011244979919678716	6.718784948823621e17
0.00963855421686747	6.707673953219096e17
0.008032128514056224	6.696570439612404e17
0.00642570281124498	6.685474316883802e17
0.004819277108433735	6.674385494687955e17
0.00321285140562249	6.663303883450107e17
0.001606425702811245	6.652229394362257e17
0.0	6.641161939379365e17
