z	E
0.1686746987951807	1.4203731401775544e19
0.1670682730923695	1.4104973992069399e19
0.16546184738955824	1.4007017600521085e19
0.163855421686747	1.3909856569698992e19
0.16224899598393575	1.3813485262752276e19
0.1606425702811245	1.371789806356154e19
0.15903614457831325	1.3623089376895214e19
0.157429718875502	1.3529053628570366e19
0.15582329317269075	1.3435785265616777e19
0.15421686746987953	1.3343278756443337e19
0.15261044176706828	1.3251528591005899e19
0.15100401606425704	1.3160529280975864e19
0.1493975903614458	1.3070275359908848e19
0.14779116465863454	1.29807613834129e19
0.1461847389558233	1.2891981929315787e19
0.14457831325301204	1.2803931597830939e19
0.1429718875502008	1.2716605011721703e19
0.14136546184738955	1.2629996816463606e19
0.13975903614457832	1.2544101680404353e19
0.13815261044176708	1.2458914294921363e19
0.13654618473895583	1.2374429374576626e19
0.13493975903614458	1.2290641657268716e19
0.13333333333333333	1.2207545904381846e19
0.13172690763052208	1.2125136900931811e19
0.13012048192771083	1.2043409455708735e19
0.1285140562248996	1.1962358401255174e19
0.12690763052208837	1.1881978594447237e19
0.12530120481927712	1.1802264916423305e19
0.12369477911646587	1.1723212272308713e19
0.12208835341365462	1.164481559174835e19
0.12048192771084337	1.1567069828986927e19
0.11887550200803212	1.1489969962946998e19
0.11726907630522089	1.1413510997343779e19
0.11566265060240964	1.1337687960796303e19
0.1140562248995984	1.126249590693491e19
0.11244979919678715	1.1187929914505032e19
0.1108433734939759	1.1113985087467264e19
0.10923694779116466	1.1040656555093754e19
0.10763052208835341	1.0967939472060834e19
0.10602409638554217	1.0895829018537947e19
0.10441767068273092	1.0824320400272845e19
0.10281124497991968	1.0753408848673059e19
0.10120481927710843	1.068308962088364e19
0.09959839357429719	1.061335799986119e19
0.09799196787148594	1.0544209294444171e19
0.0963855421686747	1.0475638839419505e19
0.09477911646586346	1.0407641995585485e19
0.09317269076305221	1.0340214149810995e19
0.09156626506024096	1.0273350715091053e19
0.08995983935742972	1.0207047130598683e19
0.08835341365461848	1.0141298861733155e19
0.08674698795180723	1.0076101400164588e19
0.08514056224899598	1.0011450263874929e19
0.08353413654618475	9.947340997007317e18
0.0819277108433735	9.883769170428852e18
0.08032128514056225	9.820730381304832e18
0.078714859437751	9.758220253202754e18
0.07710843373493977	9.696234436153317e18
0.07550200803212852	9.63476860667017e18
0.07389558232931727	9.573818467766161e18
0.07228915662650602	9.513379749148402e18
0.07068273092369477	9.45344820671486e18
0.06907630522088354	9.39401962300267e18
0.06746987951807229	9.335089807079875e18
0.06586345381526104	9.276654594437956e18
0.0642570281124498	9.218709847416838e18
0.06265060240963856	9.161251454694095e18
0.06104417670682731	9.104275331455341e18
0.05943775100401606	9.047777419380642e18
0.05783132530120482	8.991753686627775e18
0.05622489959839357	8.936200127812365e18
0.05461847389558233	8.881112763984942e18
0.05301204819277108	8.826487642604952e18
0.05140562248995984	8.772320837511762e18
0.04979919678714859	8.7186084488927e18
0.04819277108433735	8.66534660324816e18
0.046586345381526104	8.612531453353825e18
0.04497991967871486	8.56015917822004e18
0.043373493975903614	8.508225983048376e18
0.04176706827309237	8.456728099185436e18
0.040160642570281124	8.405661784073929e18
0.03855421686746988	8.35502332120108e18
0.036947791164658635	8.30480902004439e18
0.035341365461847386	8.255015216014813e18
0.033734939759036145	8.205638270397382e18
0.0321285140562249	8.156674570289335e18
0.030522088353413655	8.108120528535788e18
0.02891566265060241	8.059972583662982e18
0.027309236947791166	8.012227199809188e18
0.02570281124497992	7.964880866653267e18
0.024096385542168676	7.917930099340976e18
0.02248995983935743	7.871371438438494e18
0.020883534136546186	7.825201449911521e18
0.01927710843373494	7.779416724693747e18
0.017670682730923693	7.734013879017684e18
0.01606425702811245	7.688989554181779e18
0.014457831325301205	7.64434041646406e18
0.01285140562248996	7.600063157033836e18
0.011244979919678716	7.556154491861504e18
0.00963855421686747	7.512611161626516e18
0.008032128514056224	7.469429931623532e18
0.00642570281124498	7.426607591666822e18
0.004819277108433735	7.384140955992972e18
0.00321285140562249	7.34202686316192e18
0.001606425702811245	7.300262175956385e18
0.0	7.258843781279734e18
