E	Eg
2.271728133026912e17	2.294446076063732e17
2.2927693128656486e17	2.315697740451583e17
2.3140053801306448e17	2.337146248503948e17
2.3354381399064816e17	2.3587934240341382e17
2.357069413996723e17	2.380641107797382e17
2.3789010410789005e17	2.402691157651406e17
2.4009348768606518e17	2.424945448718339e17
2.4231727942375907e17	2.447405873548629e17
2.445616683452449e17	2.4700743422865654e17
2.4682684522556874e17	2.492952782837471e17
2.4911300260677962e17	2.51604314103693e17
2.5142033481427965e17	2.5393473808215258e17
2.5374903797335613e17	2.5628674844016995e17
2.560993100258462e17	2.5866054524362938e17
2.5847135074695584e17	2.6105633042089664e17
2.6086536176225558e17	2.6347430778067405e17
2.63281546564802e17	2.6591468303001827e17
2.6572011053244957e17	2.6837766379258784e17
2.6818126094530182e17	2.7086345962706858e17
2.706652070033236e17	2.7337228204580234e17
2.7317215984413846e17	2.759043445336446e17
2.7570233256095827e17	2.7845986256699613e17
2.7825594022071146e17	2.810390536330819e17
2.8083319988231754e17	2.8364213724941856e17
2.8343433061513034e17	2.8626933498350384e17
2.8605955351757507e17	2.889208704727475e17
2.8870909173592346e17	2.915969694445914e17
2.913831704832777e17	2.9429785973689216e17
2.940820170587067e17	2.970237713185079e17
2.968058608665596e17	2.997749363101195e17
2.995549334359822e17	3.02551589005315e17
3.0232946844057766e17	3.0535396589187104e17
3.051297017182858e17	3.0818230567331475e17
3.07955871291423e17	3.1103684929070957e17
3.108082173869057e17	3.1391783994468646e17
3.1368698245668864e17	3.1682552311775174e17
3.1659241119835206e17	3.1976014659681504e17
3.1952475057592006e17	3.227219604960081e17
3.2248424984084454e17	3.2571121727974246e17
3.254711605531841e17	3.287281717860311e17
3.284857366030054e17	3.317730812501034e17
3.3152823423194234e17	3.348462053282461e17
3.345989120549961e17	3.37947806121967e17
3.376980310825095e17	3.410781482023983e17
3.408258547423445e17	3.4423749863498643e17
3.439826489022935e17	3.474261270044891e17
3.4716868189265594e17	3.50644305440215e17
3.503842245290661e17	3.53892308641598e17
3.5362955013550464e17	3.571704139040317e17
3.5690493456752224e17	3.6047890114499834e17
3.602106562357081e17	3.638180529305222e17
3.635469961293318e17	3.6718815450188915e17
3.669142378402479e17	3.705894938027001e17
3.703126675869931e17	3.740223615062096e17
3.7374257423910566e17	3.7748705104297126e17
3.772042493417009e17	3.809838586288221e17
3.806979871402284e17	3.8451308329314176e17
3.842240846055045e17	3.8807502690746643e17
3.877828414589461e17	3.916699942143987e17
3.9137456019803757e17	3.9529829285683654e17
3.9499954612206554e17	3.989602334075566e17
3.986581073580439e17	4.0265612939908096e17
4.023505548869277e17	4.063862973539176e17
4.060772025700369e17	4.10151056815109e17
4.098383671757253e17	4.139507303770991e17
4.1363436840632864e17	4.177856437169872e17
4.174655289253135e17	4.2165612562606394e17
4.213321743847272e17	4.2556250804173485e17
4.252346334528686e17	4.2950512607975936e17
4.2917323784221485e17	4.334843180668356e17
4.3314832233764115e17	4.37500425573561e17
4.3716022482485024e17	4.415537934476988e17
4.412092863191172e17	4.4564476984784166e17
4.45295850994266e17	4.4977370627739923e17
4.494202662119133e17	4.5394095761893504e17
4.5358288255102e17	4.581468821689054e17
4.5778405383766163e17	4.6239184167269146e17
4.620241371751294e17	4.6667620136005805e17
4.663034929742736e17	4.710003299809306e17
4.7062248498412717e17	4.7536459984154035e17
4.7498148032285146e17	4.797693868409688e17
4.793808495089107e17	4.8421507050800954e17
4.838209664925937e17	4.887020340384439e17
4.883022086877885e17	4.932306643326667e17
4.928249570040503e17	4.978013520336611e17
4.973895958790078e17	5.0241449156527725e17
5.0199651331100794e17	5.070704811715892e17
5.066461008921248e17	5.1176972295474586e17
5.1133875384143315e17	5.1651262291576064e17
5.160748710385897e17	5.2129959099371885e17
5.208548550577676e17	5.261310411061938e17
5.256791122018419e17	5.310073911898529e17
5.3054805253695526e17	5.359290632414994e17
5.354620899273613e17	5.408964833594605e17
5.404216420705904e17	5.459100817853601e17
5.4542713053298477e17	5.5097029294631424e17
5.5047898078549677e17	5.560775554974521e17
5.555776222398855e17	5.612323123648859e17
5.6072348828520384e17	5.6643501078902816e17
5.659170163246231e17	5.716861023682934e17
5.711586478126447e17	5.769860431032388e17
5.764488282925873e17	5.823352934410225e17
5.817880074344911e17	5.877343183203283e17
5.871766390733262e17	5.931835872166323e17
5.92615181247554e17	5.986835741878609e17
5.981040962380956e17	6.04234757920498e17
6.036438506075864e17	6.098376217760127e17
6.092349152400686e17	6.154926538377463e17
6.148777653810029e17	6.212003469581664e17
6.205728806776488e17	6.269611988065048e17
6.263207452198705e17	6.327757119168456e17
6.321218475812448e17	6.386443937365416e17
6.379766808606257e17	6.445677566751108e17
6.438857427240426e17	6.505463181534796e17
6.498495354469875e17	6.565806006536243e17
6.558685659571448e17	6.62671131768683e17
6.619433458774388e17	6.688184442533742e17
6.680743915695588e17	6.750230760749224e17
6.742622241778349e17	6.812855704643265e17
6.805073696735192e17	6.876064759680312e17
6.868103588995322e17	6.939863465000786e17
6.9317172761554e17	7.004257413945702e17
6.995920165435346e17	7.06925225458642e17
7.06071771413778e17	7.134853690257906e17
7.126115430111731e17	7.201067480096033e17
7.192118872221207e17	7.267899439579776e17
7.258733650817245e17	7.335355441076713e17
7.3259654282152e17	7.403441414393413e17
7.393819919175873e17	7.472163347329772e17
7.462302891391092e17	7.541527286237139e17
7.531420165974391e17	7.611539336581748e17
7.601177617955323e17	7.682205663511127e17
7.67158117677927e17	7.753532492426e17
7.742636826811278e17	7.825526109555526e17
7.814350607844526e17	7.898192862537281e17
7.886728615614172e17	7.971539161001836e17
7.959777002314977e17	8.045571477160869e17
8.033501977124701e17	8.120296346400768e17
8.107909806731694e17	8.195720367879683e17
8.183006815867373e17	8.271850205129268e17
8.258799387844289e17	8.348692586661373e17
8.335293965098188e17	8.426254306578321e17
8.412497049736084e17	8.504542225188531e17
8.490415204088755e17	8.583563269626168e17
8.56905505126833e17	8.663324434475218e17
8.648423275731744e17	8.743832782398829e17
8.728526623848371e17	8.825095444772262e17
8.809371904473955e17	8.907119622321546e17
8.890965989529167e17	8.989912585765956e17
8.973315814583501e17	9.073481676465336e17
9.056428379445312e17	9.15783430707279e17
9.140310748756223e17	9.24297796219102e17
9.224970052592137e17	9.32892019903463e17
9.310413487069085e17	9.415668648096387e17
9.396648314954671e17	9.503231013818486e17
9.483681866285947e17	9.591615075269413e17
9.571521538991855e17	9.680828686824463e17
9.660174799522606e17	9.77087977885265e17
9.749649183484096e17	9.86177635840754e17
9.839952296278207e17	9.953526509923412e17
9.931091813749821e17	1.0046138395917144e18
1.0023075482838643e18	1.0139620257694006e18
1.0115911122238339e18	1.0233980416060044e18
1.0209606623060476e18	1.0329227272038277e18
1.0304169949505853e18	1.0425369307591356e18
1.0399609139541225e18	1.0522415086348943e18
1.0495932305582266e18	1.0620373254317402e18
1.0593147635183744e18	1.0719252540657012e18
1.0691263391734771e18	1.081906175845722e18
1.0790287915161814e18	1.091980980540157e18
1.0890229622637327e18	1.1021505664532728e18
1.0991097009294962e18	1.1124158405063218e18
1.1092898648952273e18	1.1227777183139514e18
1.1195643194838794e18	1.1332371242561585e18
1.1299339380332193e18	1.1437949915572329e18
1.1403996019700355e18	1.1544522623656965e18
1.1509622008850312e18	1.1652098878385303e18
1.1616226326085066e18	1.1760688282075628e18
1.1723818032865997e18	1.1870300528744343e18
1.1832406274583757e18	1.1980945404865405e18
1.194200028133535e18	1.2092632790162017e18
1.2052609368708413e18	1.2205372658393065e18
1.216424293857373e18	1.231917507817346e18
1.2276910479883604e18	1.2434050213842632e18
1.2390621569479132e18	1.2550008326317215e18
1.2505385872903939e18	1.2667059773978703e18
1.2621213145225462e18	1.2785215013403282e18
1.2738113231864837e18	1.2904484600278057e18
1.2856096069432965e18	1.3024879190356365e18
1.297517168657584e18	1.3146409540269972e18
1.3095350204826703e18	1.3269086508252296e18
1.3216641839466038e18	1.3392921055214508e18
1.333905690039064e18	1.35179242456225e18
1.346260579298911e18	1.3644107248224637e18
1.3587299019027064e18	1.3771481337075988e18
1.3713147177539484e18	1.3900057892548403e18
1.3840160965731302e18	1.4029848402151073e18
1.3968351179887455e18	1.4160864461379996e18
1.4097728716289677e18	1.4293117774777784e18
1.422830457214349e18	1.4426620156889567e18
1.4360089846512635e18	1.4561383533212977e18
1.4493095741262152e18	1.469741994089667e18
1.4627333562011359e18	1.4834741529985446e18
1.476281471909391e18	1.49733605643737e18
1.4899550728528507e18	1.5113289422706698e18
1.5037553212997414e18	1.5254540599216102e18
1.5176833902834038e18	1.5397126704910008e18
1.5317404637020861e18	1.5541060468680814e18
1.5459277364194785e18	1.5686354738204032e18
1.5602464143663647e18	1.583302248082887e18
1.57469771464309e18	1.5981076784606182e18
1.5892828656229763e18	1.6130530859649503e18
1.6040031070568264e18	1.6281398038912812e18
1.6188596901781993e18	1.6433691779347825e18
1.633853877809857e18	1.6587425662679882e18
1.6489869444710682e18	1.6742613396816591e18
1.6642601764859018e18	1.6899268816809257e18
1.67967487209266e18	1.7057405886081262e18
1.6952323415541215e18	1.7217038697161203e18
1.71093390726901e18	1.7378181473044375e18
1.7267809038843594e18	1.7540848568138852e18
1.7427746784089172e18	1.7705054469850936e18
1.75891659032774e18	1.7870813799223964e18
1.775208011717636e18	1.8038141312237888e18
1.7916503273638958e18	1.8207051900959788e18
1.8082449348779553e18	1.8377560594520325e18
1.8249932448161505e18	1.8549682560765373e18
1.8418966807997184e18	1.8723433107053548e18
1.8589566796356882e18	1.8898827681706962e18
1.8761746914391158e18	1.9075881874604493e18
1.893552179756299e18	1.9254611419012588e18
1.9110906216891359e18	1.9435032192601014e18
1.9287915080207857e18	1.9617160218671885e18
1.9466563433422633e18	1.9801011667621087e18
1.9646866461804406e18	1.998660285756233e18
1.9828839491270753e18	2.0173950256142433e18
2.001249798969035e18	2.0363070481423393e18
2.0197857568198866e18	2.0553980303866593e18
2.038493398252464e18	2.07466966469283e18
2.0573743134329073e18	2.0941236588480282e18
2.076430107255779e18	2.1137617362289587e18
2.0956623994804308e18	2.1335856359429066e18
2.1150728248688033e18	2.153597112945185e18
2.1346630333242455e18	2.1737979381676155e18
2.154434690031878e18	2.194189898538317e18
2.1743894756000845e18	2.2147747977035794e18
2.1945290862033114e18	2.2355544550282235e18
2.2148552337263683e18	2.2565307068522673e18
2.2353696459097966e18	2.2777054060724147e18
2.2560740664968545e18	2.299080422422791e18
2.2769702553816847e18	2.3206576425964575e18
2.2980599887588488e18	2.3424389703864863e18
2.319345059274437e18	2.3644263268371133e18
2.3408272761782943e18	2.386621650390807e18
2.36250846547794e18	2.409026897037017e18
2.384390470093725e18	2.4316440404621056e18
2.406475150015422e18	2.4544750722007296e18
2.4287643824604605e18	2.4775220017887857e18
2.45126006203334e18	2.500786856917527e18
2.4739641008868065e18	2.5242716835669586e18
2.496878428884332e18	2.5479785462353377e18
2.5200049937640893e18	2.571909528033873e18
2.5433457613046584e18	2.596066730846888e18
2.566902715491952e18	2.6204522755041224e18
2.590677858688001e18	2.645068301918935e18
2.614673211801097e18	2.6699169693438464e18
2.638890814457508e18	2.695000456451046e18
2.663332725174992e18	2.720320961526478e18
2.6880010215376077e18	2.7458807025924664e18
2.712897800372459e18	2.771681917716092e18
2.7380251779278633e18	2.797726865055222e18
2.763385290053167e18	2.824017823098185e18
2.788980292380451e18	2.8505570907837076e18
2.8148123605075814e18	2.8773469876959135e18
2.8408836901832955e18	2.904389854282463e18
2.867196497493776e18	2.9316880520168376e18
2.8937530190509476e18	2.95924396358326e18
2.920555512182757e18	2.987059993063737e18
2.9476062551248584e18	3.0151385661267415e18
2.974907547214431e18	3.0434821302182886e18
3.002461709085555e18	3.072093154754868e18
3.030271082866393e18	3.100974131318276e18
3.0583380323784443e18	3.1301275738530074e18
3.0866649433372744e18	3.159556018865215e18
3.1152542235554785e18	3.18926202563542e18
3.144108303147271e18	3.219248176443067e18
3.173229634734973e18	3.249517076646637e18
3.2026206936576635e18	3.2800713550330394e18
3.2322839781813806e18	3.310913663947268e18
3.26222200971166e18	3.342046679577896e18
3.292437333007776e18	3.3734731021521495e18
3.3229325163989683e18	3.405195656109621e18
3.3537101520029425e18	3.437217090331558e18
3.384772855945983e18	3.4695401783875645e18
3.416123268585518e18	3.5021677187433656e18
3.447764054734471e18	3.5351025349912494e18
3.479697903887688e18	3.5683474760788977e18
3.5119275304507423e18	3.601905416540854e18
3.5444556739704356e18	3.635779256732111e18
3.5772850993678623e18	3.6699719230644434e18
3.610418597173345e18	3.704486368245017e18
3.6438589837635405e18	3.7393255715174707e18
3.6776091016010455e18	3.7744925389057454e18
3.711671819475767e18	3.809990303459998e18
3.746050032748982e18	3.845821925505542e18
3.780746663599357e18	3.8819904928939223e18
3.815764661271245e18	3.9184991212566164e18
3.8511070023255844e18	3.9553509542615854e18
3.886776690892668e18	3.992549163789046e18
3.9227767589277076e18	4.030096950430239e18
3.9591102664684667e18	4.067997543532885e18
3.9957803018952653e18	4.1062542015253514e18
4.032789982193722e18	4.1448702122793006e18
4.070142453219439e18	4.1838488931295043e18
4.107840889965634e18	4.2231935913878794e18
4.1458884968329196e18	4.2629076845512084e18
4.184288507901576e18	4.302994580576228e18
4.2230441872066893e18	4.3434577181622953e18
4.262158829015325e18	4.384300567036212e18
4.3016357581067817e18	4.425526628240231e18
4.3414783300551014e18	4.4671394344248433e18
4.3816899315141857e18	4.5091425501320433e18
4.422273980505915e18	4.5515395721043937e18
4.4632339267103974e18	4.5943341295810437e18
4.5045732517594445e18	4.637529884587816e18
4.546295469532409e18	4.681130532250329e18
4.588404126454752e18	4.725139801106863e18
4.630902801799756e18	4.769561453402262e18
4.673795107992463e18	4.814399285410422e18
4.717084690917003e18	4.859657127746869e18
4.760775230226378e18	4.905338845686417e18
4.804870439655124e18	4.951448339483447e18
4.849374067335253e18	4.997989544695539e18
4.894289896114531e18	5.044966432509067e18
4.939621743878306e18	5.092383010128118e18
4.985373463873904e18	5.140243320970303e18
5.031548945038046e18	5.188551445055067e18
5.078152112327691e18	5.237311499396753e18
5.125186927053332e18	5.286527638195882e18
5.172657387216003e18	5.336204053462212e18
5.220567527846986e18	5.386344975233021e18
5.268921421350666e18	5.43695467180731e18
5.317723177850989e18	5.488037450248688e18
5.366976945540476e18	5.539597656571868e18
5.416686911033135e18	5.591639676181801e18
5.466857299720192e18	5.644167934291749e18
5.517492376129117e18	5.697186896246013e18
5.568596444286431e18	5.750701067887493e18
5.620173848083188e18	5.804714995927709e18
5.672228971644526e18	5.859233268320578e18
5.72476623970219e18	5.914260514638989e18
5.777790117970495e18	5.969801406454531e18
5.831305113526242e18	6.025860657720861e18
5.885315775191451e18	6.0824430251597e18
5.939826693920338e18	6.139553308650792e18
5.994842503189421e18	6.197196351624713e18
6.050367879391212e18	6.255377041461014e18
6.106407542232061e18	6.314100309882408e18
6.162966255132942e18	6.373371133361276e18
6.220048825634692e18	6.433194533530769e18
6.277660105806513e18	6.493575577588697e18
6.335804992658242e18	6.554519378708907e18
6.394488428556963e18	6.616031096574936e18
6.453715401646702e18	6.678115937527856e18
6.513490946272782e18	6.740779155005549e18
6.573820143409598e18	6.804026050466943e18
6.634708121092337e18	6.867861973319782e18
6.696160054853243e18	6.932292321377229e18
6.75818116816111e18	6.997322541718687e18
6.820776732865664e18	7.062958130804444e18
6.883952069645511e18	7.12920463473186e18
6.947712548460226e18	7.196067650041375e18
7.012063589007205e18	7.263552824049814e18
7.07701066118189e18	7.331665855309347e18
7.142559285543105e18	7.400412494071538e18
7.20871503378215e18	7.469798542754873e18
7.275483529196217e18	7.539829856416598e18
7.342870447166788e18	7.610512343229329e18
7.41088151564157e18	7.681851964961179e18
7.479522515621798e18	7.753854737461029e18
7.548799281653447e18	7.826526731147759e18
7.618717702322984e18	7.8998740715038e18
7.689283720758337e18	7.973902939573962e18
7.760503335133571e18	8.048619572656068e18
7.832382599179172e18	8.124030264285563e18
7.904927622696437e18	8.200141365190047e18
7.978144572076613e18	8.276959283742625e18
8.052039670825503e18	8.354490486430875e18
8.126619200091946e18	8.432741498210905e18
8.201889499202178e18	8.511718903547078e18
8.277856966198489e18	8.591429346524024e18
8.354528058382854e18	8.671879531442468e18
8.431909292866286e18	8.753076223409269e18
8.510007247122247e18	8.83502624888854e18
8.588828559546224e18	8.91773649625888e18
8.668379930019792e18	9.001213916375227e18
8.748668120479897e18	9.085465523136287e18
8.829699955494119e18	9.17049839405461e18
8.911482322840202e18	9.25631967084131e18
8.994022174092017e18	9.342936559985332e18
9.077326525210242e18	9.430356333339249e18
9.161402457138503e18	9.518586328721914e18
9.246257116405772e18	9.607633950504487e18
9.331897715733238e18	9.697506670235513e18
9.418331534647923e18	9.78821202724004e18
9.50556592010121e18	9.879757629213282e18
9.593608287093127e18	9.972151152686041e18
9.682466119303154e18	1.0065400344282501e19
9.772146969725725e18	1.0159513020720329e19
9.86265846131279e18	1.0254497069800192e19
9.95400828762154e18	1.0350360450466517e19
1.004620421346811e19	1.0447111194356494e19
1.0139254075588184e19	1.0544757405582375e19
1.023316578330245e19	1.0643307261943935e19
1.0327947319189484e19	1.0742769015243203e19
1.0423606739764034e19	1.0843150992432808e19
1.0520152176161569e19	1.0944461596362015e19
1.0617591834830033e19	1.1046709305885889e19
1.071593399822671e19	1.114990267682773e19
1.0815187025522848e19	1.1254050342709088e19
1.0915359353313933e19	1.1359161015655997e19
1.1016459496336546e19	1.1465243486554194e19
1.1118496048192743e19	1.1572306626206274e19
1.1221477682079803e19	1.168035938605778e19
1.132541315152808e19	1.1789410798868453e19
1.143031129114481e19	1.1899469979458347e19
1.153618101736476e19	1.2010546125461055e19
1.1643031329208803e19	1.2122648518085405e19
1.1750871309048076e19	1.2235786522882558e19
1.1859710123376658e19	1.2349969590522003e19
1.1969557023590453e19	1.2465207257574269e19
1.2080421346773264e19	1.258150914730064e19
1.2192312516491145e19	1.26988849704538e19
1.2305240043592616e19	1.2817344526076439e19
1.2419213527017796e19	1.293689770231916e19
1.253424265461402e19	1.3057554477268953e19
1.2650337203959011e19	1.317932491975055e19
1.2767507043192697e19	1.330221919032228e19
1.288576213185518e19	1.342624754174051e19
1.3005112521734046e19	1.3551420320100098e19
1.3125568357718454e19	1.3677747965738371e19
1.3247139878661149e19	1.3805241014041487e19
1.3369837418249507e19	1.393391009625214e19
1.3493671405883064e19	1.4063765940238807e19
1.3618652367560772e19	1.419481937191398e19
1.3744790926775394e19	1.4327081315681575e19
1.3872097805416182e19	1.446056279522707e19
1.4000583824681017e19	1.45952749347943e19
1.4130259905995336e19	1.4731228959991073e19
1.4261137071941239e19	1.486843619873442e19
1.4393226447194094e19	1.5006908082205604e19
1.4526539259467782e19	1.5146656145816113e19
1.466108684046989e19	1.528769203018639e19
1.4796880626863964e19	1.5430027482135308e19
1.4933932161242472e19	1.5573674355683826e19
1.5072253093107587e19	1.5718644613071682e19
1.5211855179861017e19	1.5864950325788045e19
1.5352750287804275e19	1.6012603675619787e19
1.5494950393146317e19	1.6161616955713927e19
1.5638467583022414e19	1.6312002571660669e19
1.5783314056521198e19	1.6463773042594857e19
1.5929502125721197e19	1.661694100231881e19
1.6077044216738286e19	1.6771519200450568e19
1.622595287078087e19	1.6927520503595702e19
1.6376240745216823e19	1.7084957896550363e19
1.6527920614648973e19	1.7243844483534604e19
1.6681005372000557e19	1.7404193489461156e19
1.6835508029612075e19	1.756601826124497e19
1.699144172034626e19	1.7729332269154769e19
1.7148819698705338e19	1.7894149108215378e19
1.7307655341957276e19	1.8060482499663952e19
1.7467962151272421e19	1.8228346292467851e19
1.7629753752872112e19	1.8397754464909425e19
1.7793043899185773e19	1.856872112625273e19
1.7957846470020895e19	1.874126051849047e19
1.8124175473742395e19	1.8915387018238906e19
1.8292045048462901e19	1.909111513845169e19
1.8461469463245533e19	1.9268459530972443e19
1.86324631193156e19	1.944743498826792e19
1.8805040551285756e19	1.962805644602347e19
1.8979216428391035e19	1.9810338985831068e19
1.915500555573524e19	1.999429783763739e19
1.933242287555051e19	2.0179948382224994e19
1.9511483468466164e19	2.0367306155228754e19
1.9692202554791653e19	2.0556386850156327e19
1.987459549580986e19	2.0747206321601462e19
2.0058677795082297e19	2.09397805904587e19
2.02444650997681e19	2.113412584757529e19
2.0431973201952707e19	2.133025845853478e19
2.062121803999136e19	2.1528194968584446e19
2.0812215699863413e19	2.17279521086313e19
2.100498241653911e19	2.192954680167549e19
2.1199534575360774e19	2.213299616775252e19
2.1395888713434214e19	2.2338317533039927e19
2.1594061521035588e19	2.2545528437449703e19
2.179406984302958e19	2.2754646643220955e19
2.1995930680300704e19	2.296569014442163e19
2.2199661191199617e19	2.317867717672506e19
2.240527869300018e19	2.3393626230390923e19
2.26128006633727e19	2.3610556060963774e19
2.2822244741869007e19	2.3829485703199703e19
2.3033628731421266e19	2.4050434485691007e19
2.324697059985655e19	2.427342204675942e19
2.3462288481422623e19	2.4498468351727243e19
2.367960067833069e19	2.47255937116772e19
2.3898925662310527e19	2.4954818803804045e19
2.412028207618002e19	2.5186164693476078e19
2.434368873543118e19	2.5419652858128327e19
2.45691646298279e19	2.5655305213112082e19
2.47967289250215e19	2.589314413961382e19
2.502640096417922e19	2.6133192514864394e19
2.5258200269627793e19	2.6375473744591663e19
2.549214654451431e19	2.662001179813688e19
2.572825967447932e19	2.6866831246015857e19
2.5966559729348616e19	2.7115957300943933e19
2.620706696483855e19	2.7367415860970713e19
2.6449801824277144e19	2.762123355613121e19
2.669478494034329e19	2.787743779885849e19
2.6942037136818823e19	2.813605683761646e19
2.7191579430360076e19	2.839711981410019e19
2.744343303228368e19	2.8660656824685388e19
2.7697619350368854e19	2.8926698985847497e19
2.795415999067865e19	2.919527850439333e19
2.821307675939471e19	2.9466428751584907e19
2.8474391664672362e19	2.974018434260333e19
2.8738126918510694e19	3.0016581220987666e19
2.9004304938639856e19	3.029565674843217e19
2.927294835042825e19	3.057744979972663e19
2.9544079988803797e19	3.086200086514331e19
2.981772290019661e19	3.114935215786134e19
3.0093900344497242e19	3.1439547727213265e19
3.0372635797033054e19	3.1732633580208402e19
3.065395295056536e19	3.2028657809723257e19
3.0937875717301367e19	3.232767073110037e19
3.122442823092845e19	3.2629725024203174e19
3.1513634848664826e19	3.2934875887118844e19
3.180552015332913e19	3.324318119759498e19
3.2100108955431813e19	3.3554701683561177e19
3.2397426295281955e19	3.3869501103915266e19
3.2697497445117546e19	3.41876464399037e19
3.3000347911252886e19	3.4509208097727767e19
3.330600343624582e19	3.4834260123072766e19
3.3614490001087754e19	3.516288042831679e19
3.392583382740992e19	3.549515103323155e19
3.4240061379714118e19	3.583115832008042e19
3.455719936762143e19	3.6170993304080953e19
3.4877274748141703e19	3.651475192030253e19
3.5200314727966896e19	3.6862535328275145e19
3.5526346765781393e19	3.721445023493213e19
3.5855398574598025e19	3.757060923900135e19
3.6187498124112843e19	3.793113119576319e19
3.652267364308168e19	3.829614160654853e19
3.686095362172169e19	3.866577303278651e19
3.720236681413066e19	3.904016553759569e19
3.754694224073322e19	3.941946715746727e19
3.789470919074672e19	3.980383440528715e19
3.824569722466991e19	4.019343280848373e19
3.8599936176797794e19	4.05884374849746e19
3.895745615775501e19	4.0989033759958204e19
3.9318287557057544e19	4.139541782735578e19
3.968246104569486e19	4.180779745982549e19
4.0050007578736026e19	4.2226392771731866e19
4.042095839796318e19	4.265143703991212e19
4.079534503452449e19	4.308317758799715e19
4.117319931161662e19	4.352187673826328e19
4.155455334718879e19	4.396781284022712e19
4.1939439556671775e19	4.442128138388556e19
4.232789065573562e19	4.488259619972138e19
4.271993966306777e19	4.535209076107528e19
4.311561990318211e19	4.58301195953103e19
4.351496500925054e19	4.631705981473025e19
4.391800892596077e19	4.681331278197907e19
4.43247859124041e19	4.731930591982122e19
4.473533054498463e19	4.783549467969369e19
4.514967772036084e19	4.836236469315644e19
4.5567862658410684e19	4.890043411381091e19
4.598992090522429e19	4.9450256179964084e19
4.641588833612792e19	5.001242201611608e19
