E	Eg
1.0593147635183744e18	2.4551697122458376e100
1.0691263391734771e18	1.8865056920700028e101
1.0790287915161814e18	1.4303608361008042e102
1.0890229622637327e18	1.0686244770178952e103
1.0991097009294962e18	7.878773015423932e103
1.1092898648952273e18	5.753535529372343e104
1.1195643194838794e18	4.169807745207085e105
1.1299339380332193e18	2.990479591077012e106
1.1403996019700355e18	2.1144429136740626e107
1.1509622008850312e18	1.472848270312476e108
1.1616226326085066e18	1.0143726597034828e109
1.1723818032865997e18	6.939222450635483e109
1.1832406274583757e18	4.7046127866662144e110
1.194200028133535e18	3.145302246540374e111
1.2052609368708413e18	2.070680224438659e112
1.216424293857373e18	1.3487305236260078e113
1.2276910479883604e18	8.734240295282213e113
1.2390621569479132e18	5.600705397569616e114
1.2505385872903939e18	3.5360311897629113e115
1.2621213145225462e18	2.201131267995434e116
1.2738113231864837e18	1.3610405310798403e117
1.2856096069432965e18	8.358537110460416e117
1.297517168657584e18	5.0610113302196414e118
1.3095350204826703e18	3.016764391807402e119
1.3216641839466038e18	1.784631892406819e120
1.333905690039064e18	1.0499343719954796e121
1.346260579298911e18	6.092201376136825e121
1.3587299019027064e18	3.4792606209410236e122
1.3713147177539484e18	1.9738760839579628e123
1.3840160965731302e18	1.1134691543408804e124
1.3968351179887455e18	6.186226583340338e124
1.4097728716289677e18	3.387623747718219e125
1.422830457214349e18	1.8476617640164195e126
1.4360089846512635e18	9.992858457894674e126
1.4493095741262152e18	5.312781445827366e127
1.4627333562011359e18	2.7978671423086755e128
1.476281471909391e18	1.4685727835936354e129
1.4899550728528507e18	7.598561290166409e129
1.5037553212997414e18	3.87364515147704e130
1.5176833902834038e18	1.969882996416543e131
1.5317404637020861e18	9.91577510190084e131
1.5459277364194785e18	4.906697326757177e132
1.5602464143663647e18	2.417052141226732e133
1.57469771464309e18	1.1829261022923487e134
1.5892828656229763e18	5.6880976811275445e134
1.6040031070568264e18	2.7177797785762187e135
1.6188596901781993e18	1.2926181067876916e136
1.633853877809857e18	6.041020045771184e136
1.6489869444710682e18	2.803730420608789e137
1.6642601764859018e18	1.2960328827999574e138
1.67967487209266e18	5.886142273107404e138
1.6952323415541215e18	2.6574805195702465e139
1.71093390726901e18	1.1940386797073237e140
1.7267809038843594e18	5.270075095211778e140
1.7427746784089172e18	2.318246002177378e141
1.75891659032774e18	1.0120058614150623e142
1.775208011717636e18	4.343915122881419e142
1.7916503273638958e18	1.8635868041600057e143
1.8082449348779553e18	7.89978130348821e143
1.8249932448161505e18	3.3044350678711225e144
1.8418966807997184e18	1.3821180663663593e145
1.8589566796356882e18	5.685546349656477e145
1.8761746914391158e18	2.3249739752611772e146
1.893552179756299e18	9.45963236636327e146
1.9110906216891359e18	3.784551009657843e147
1.9287915080207857e18	1.5144821168024451e148
1.9466563433422633e18	5.978592640642273e148
1.9646866461804406e18	2.338544402250964e149
1.9828839491270753e18	9.126317535912503e149
2.001249798969035e18	3.5005309950526626e150
2.0197857568198866e18	1.3432846986915675e151
2.038493398252464e18	5.0848571082609815e151
2.0573743134329073e18	1.9103706133519312e152
2.076430107255779e18	7.15007288034407e152
2.0956623994804308e18	2.633321638184801e153
2.1150728248688033e18	9.713381368862471e153
2.1346630333242455e18	3.524351799684963e154
2.154434690031878e18	1.2764350774803876e155
2.1743894756000845e18	4.577122175971233e155
2.1945290862033114e18	1.6254854863413959e156
2.2148552337263683e18	5.7598919877890284e156
2.2353696459097966e18	2.009068812217659e157
2.2560740664968545e18	7.020645583158525e157
2.2769702553816847e18	2.4126854390161827e158
2.2980599887588488e18	8.297192484005162e158
2.319345059274437e18	2.8146083056248747e159
2.3408272761782943e18	9.516320209929274e159
2.36250846547794e18	3.1897583882761156e160
2.384390470093725e18	1.0602540038286201e161
2.406475150015422e18	3.5112040373822333e161
2.4287643824604605e18	1.1483528673571391e162
2.45126006203334e18	3.755301063200165e162
2.4739641008868065e18	1.2096065572777867e163
2.496878428884332e18	3.9043441161722406e163
2.5200049937640893e18	1.2399242366885145e164
2.5433457613046584e18	3.9478507504862444e164
2.566902715491952e18	1.2371331578319887e165
2.590677858688001e18	3.885679821206194e165
2.614673211801097e18	1.2018583979144727e166
2.638890814457508e18	3.724256616654613e166
2.663332725174992e18	1.137269077803971e167
2.6880010215376077e18	3.4777668777064474e167
2.712897800372459e18	1.0486197079748742e168
2.7380251779278633e18	3.165603621046621e168
2.763385290053167e18	9.425434161800787e168
2.788980292380451e18	2.8099758158415046e169
2.8148123605075814e18	8.262404575356451e169
2.8408836901832955e18	2.433451648749076e170
2.867196497493776e18	7.066998855694585e170
2.8937530190509476e18	2.0567909684845985e171
2.920555512182757e18	5.900620025369631e171
2.9476062551248584e18	1.697587184258653e172
2.974907547214431e18	4.811864930227582e172
3.002461709085555e18	1.3682648979795066e173
3.030271082866393e18	3.8349687217458805e173
3.0583380323784443e18	1.0774744743202998e174
3.0866649433372744e18	2.987819895804556e174
3.1152542235554785e18	8.2925001678392e174
3.144108303147271e18	2.2768708549726735e175
3.173229634734973e18	6.239845738200758e175
3.2026206936576635e18	1.6977284071715345e176
3.2322839781813806e18	4.5929926675225034e176
3.26222200971166e18	1.2389203232234933e177
3.292437333007776e18	3.309873711738125e177
3.3229325163989683e18	8.849277410156436e177
3.3537101520029425e18	2.3364697041392607e178
3.384772855945983e18	6.187962419297055e178
3.416123268585518e18	1.6172255556848418e179
3.447764054734471e18	4.235288912956336e179
3.479697903887688e18	1.0977498126582241e180
3.5119275304507423e18	2.8391420781997754e180
3.5444556739704356e18	7.307793776407194e180
3.5772850993678623e18	1.8662813018315917e181
3.610418597173345e18	4.7699847344885435e181
3.6438589837635405e18	1.204449289064745e182
3.6776091016010455e18	3.0507316252566913e182
3.711671819475767e18	7.637692657273312e182
3.746050032748982e18	1.912334805675228e183
3.780746663599357e18	4.7585960153838935e183
3.815764661271245e18	1.1765550537927615e184
3.8511070023255844e18	2.9107437398194607e184
3.886776690892668e18	7.118084430104493e184
3.9227767589277076e18	1.7459569844581244e185
3.9591102664684667e18	4.238563985917766e185
3.9957803018952653e18	1.0275638361941602e186
4.032789982193722e18	2.4824286526170843e186
4.070142453219439e18	5.945520774243978e186
4.107840889965634e18	1.4278987441273615e187
4.1458884968329196e18	3.390615939145531e187
4.184288507901576e18	8.05851985988289e187
4.2230441872066893e18	1.904832483854159e188
4.262158829015325e18	4.4723953405734096e188
4.3016357581067817e18	1.0522144587788417e189
4.3414783300551014e18	2.4483120422736414e189
4.3816899315141857e18	5.705517618394727e189
4.422273980505915e18	1.3220047528172342e190
4.4632339267103974e18	3.0439986270059597e190
4.5045732517594445e18	7.023995422871863e190
4.546295469532409e18	1.60367125552114e191
4.588404126454752e18	3.665494753767296e191
4.630902801799756e18	8.339790983144273e191
4.673795107992463e18	1.8841672107424394e192
4.717084690917003e18	4.267956940513016e192
4.760775230226378e18	9.575394960250273e192
4.804870439655124e18	2.1466690718569762e193
4.849374067335253e18	4.8047821849730065e193
4.894289896114531e18	1.0657802109774498e194
4.939621743878306e18	2.370801451349453e194
4.985373463873904e18	5.2364966125730346e194
5.031548945038046e18	1.1517267471631349e195
5.078152112327691e18	2.5375961525231013e195
5.125186927053332e18	5.537692153235251e195
5.172657387216003e18	1.2092198310614733e196
5.220567527846986e18	2.6340041375684286e196
5.268921421350666e18	5.691206532069609e196
5.317723177850989e18	1.2331665351126846e197
5.366976945540476e18	2.6547749017367766e197
5.416686911033135e18	5.6902928480912525e197
5.466857299720192e18	1.222200208995257e198
5.517492376129117e18	2.602604894257126e198
5.568596444286431e18	5.537673843442249e198
5.620173848083188e18	1.1780248950151466e199
5.672228971644526e18	2.4844071888148224e199
5.72476623970219e18	5.24885737037974e199
5.777790117970495e18	1.1053838930306133e200
5.831305113526242e18	2.311465853002197e200
5.885315775191451e18	4.8474838324960534e200
5.939826693920338e18	1.0107730565466265e201
5.994842503189421e18	2.0976372124322636e201
6.050367879391212e18	4.364445800264492e201
6.106407542232061e18	9.016533455516693e201
6.162966255132942e18	1.857946290844354e202
6.220048825634692e18	3.834813215839877e202
6.277660105806513e18	7.853745879224547e202
6.335804992658242e18	1.6069988504951417e203
6.394488428556963e18	3.290561083445836e203
6.453715401646702e18	6.684606730583116e203
6.513490946272782e18	1.3584963975260394e204
6.573820143409598e18	2.7596921612270034e204
6.634708121092337e18	5.563517069706564e204
6.696160054853243e18	1.1230397670234809e205
6.75818116816111e18	2.2638869058691395e205
6.820776732865664e18	4.530983919769535e205
6.883952069645511e18	9.084858696627573e205
6.947712548460226e18	1.817910146302602e206
7.012063589007205e18	3.613181244854521e206
7.07701066118189e18	7.19647571695987e206
7.142559285543105e18	1.4299366549282598e207
7.20871503378215e18	2.823056476597731e207
7.275483529196217e18	5.58582613968166e207
7.342870447166788e18	1.1024934789243577e208
7.41088151564157e18	2.1625004392663663e208
7.479522515621798e18	4.251091196031098e208
7.548799281653447e18	8.337294693363132e208
7.618717702322984e18	1.625062681143298e209
7.689283720758337e18	3.174169236970797e209
7.760503335133571e18	6.187672240019997e209
7.832382599179172e18	1.1987473288083463e210
7.904927622696437e18	2.32669659150087e210
7.978144572076613e18	4.5095605949311236e210
8.052039670825503e18	8.685406236909667e210
8.126619200091946e18	1.6752767370394643e211
8.201889499202178e18	3.229137290730226e211
8.277856966198489e18	6.184611131896742e211
8.354528058382854e18	1.1857023039191801e212
8.431909292866286e18	2.273075728178861e212
8.510007247122247e18	4.330526352582896e212
8.588828559546224e18	8.251961548030071e212
8.668379930019792e18	1.5737524745946266e213
8.748668120479897e18	2.983389963033719e213
8.829699955494119e18	5.651083598239282e213
8.911482322840202e18	1.0723034041238437e214
8.994022174092017e18	2.0235064997101309e214
9.077326525210242e18	3.810216514184638e214
9.161402457138503e18	7.192341484067731e214
9.246257116405772e18	1.3514738335309565e215
9.331897715733238e18	2.530797759267177e215
9.418331534647923e18	4.751771325302054e215
9.50556592010121e18	8.893342667695413e215
9.593608287093127e18	1.6568803152631706e216
9.682466119303154e18	3.093843485410417e216
9.772146969725725e18	5.768304460460458e216
9.86265846131279e18	1.0697142762769861e217
9.95400828762154e18	1.986523993646142e217
1.004620421346811e19	3.6890884814466954e217
1.0139254075588184e19	6.814541259444355e217
1.023316578330245e19	1.2583305363653154e218
1.0327947319189484e19	2.3275272116650994e218
1.0423606739764034e19	4.283956992489396e218
1.0520152176161569e19	7.868768161098538e218
1.0617591834830033e19	1.448973471572807e219
1.071593399822671e19	2.6587384918447957e219
1.0815187025522848e19	4.86033804481136e219
1.0915359353313933e19	8.906004837824547e219
1.1016459496336546e19	1.6294354113607954e220
1.1118496048192743e19	2.9666583653426767e220
1.1221477682079803e19	5.408541484055919e220
1.132541315152808e19	9.863656089265266e220
1.143031129114481e19	1.7902373167281063e221
1.153618101736476e19	3.2466255351014136e221
1.1643031329208803e19	5.900273917970164e221
1.1750871309048076e19	1.0679830018547997e222
1.1859710123376658e19	1.927776486588074e222
1.1969557023590453e19	3.488450401844891e222
1.2080421346773264e19	6.299937834137215e222
1.2192312516491145e19	1.1328076219343223e223
1.2305240043592616e19	2.0403183158103029e223
1.2419213527017796e19	3.6756186562885317e223
1.253424265461402e19	6.590321516383749e223
1.2650337203959011e19	1.1810846780981781e224
1.2767507043192697e19	2.1210891973178276e224
1.288576213185518e19	3.7951072020531925e224
1.3005112521734046e19	6.7720535594893005e224
1.3125568357718454e19	1.2114844248062612e225
1.3247139878661149e19	2.1635045072364677e225
1.3369837418249507e19	3.848220228783116e225
1.3493671405883064e19	6.852062288624074e225
1.3618652367560772e19	1.221172860046669e226
1.3744790926775394e19	2.1669632595335324e226
1.3872097805416182e19	3.841159430305484e226
1.4000583824681017e19	6.824873480931849e226
1.4130259905995336e19	1.2092339618052806e227
1.4261137071941239e19	2.1355763454553244e227
1.4393226447194094e19	3.779773755152529e227
1.4526539259467782e19	6.68704202176773e227
1.466108684046989e19	1.1780354503495308e228
1.4796880626863964e19	2.0756543141644195e228
1.4933932161242472e19	3.6639973251366774e228
1.5072253093107587e19	6.445286644435368e228
1.5211855179861017e19	1.1312437716349144e229
1.5352750287804275e19	1.9904580548291915e229
1.5494950393146317e19	3.4972117878826963e229
1.5638467583022414e19	6.122292114334961e229
1.5783314056521198e19	1.072711818329137e230
1.5929502125721197e19	1.8819398064474177e230
1.6077044216738286e19	3.2893045313964714e230
1.622595287078087e19	5.740946725888524e230
1.6376240745216823e19	1.0045182189877417e231
1.6527920614648973e19	1.754082550817966e231
1.6681005372000557e19	3.053230861993646e231
1.6835508029612075e19	5.3217769498880184e231
1.699144172034626e19	9.28331432328427e231
1.7148819698705338e19	1.6133065540731513e232
1.7307655341957276e19	2.8013319044883657e232
1.7467962151272421e19	4.876095828833978e232
1.7629753752872112e19	8.46758862357483e232
1.7793043899185773e19	1.4663346994999174e233
1.7957846470020895e19	2.543359322993237e233
1.8124175473742395e19	4.413640268200591e233
1.8292045048462901e19	7.631189225473159e233
1.8461469463245533e19	1.3188131023030765e234
1.86324631193156e19	2.2845225425369216e234
1.8805040551285756e19	3.947596188048557e234
1.8979216428391035e19	6.804253951796607e234
1.915500555573524e19	1.1748511898273007e235
1.933242287555051e19	2.029234743169093e235
1.9511483468466164e19	3.4925484073132684e235
1.9692202554791653e19	6.009490023538432e235
1.987459549580986e19	1.036403025111354e236
2.0058677795082297e19	1.7829808738696066e236
2.02444650997681e19	3.060242045382923e236
2.0431973201952707e19	5.261803934690955e236
2.062121803999136e19	9.049988455224266e236
2.0812215699863413e19	1.5512399892170322e237
2.100498241653911e19	2.6584526312163953e237
2.1199534575360774e19	4.566310750110337e237
2.1395888713434214e19	7.824718438477112e237
2.1594061521035588e19	1.3378470176206354e238
2.179406984302958e19	2.2914110869277684e238
2.1995930680300704e19	3.926099657828426e238
2.2199661191199617e19	6.704892215523731e238
2.240527869300018e19	1.1448100265744082e239
2.26128006633727e19	1.9591292601109202e239
2.2822244741869007e19	3.345212997182054e239
2.3033628731421266e19	5.699457899186347e239
2.324697059985655e19	9.726793260097924e239
2.3462288481422623e19	1.6608084074021113e240
2.367960067833069e19	2.8267836327507922e240
2.3898925662310527e19	4.809901857878808e240
2.412028207618002e19	8.202966624456897e240
2.434368873543118e19	1.396253128180248e241
2.45691646298279e19	2.3708245500068952e241
2.47967289250215e19	4.032328000290772e241
2.502640096417922e19	6.862587691073253e241
2.5258200269627793e19	1.1643637897510114e242
2.549214654451431e19	1.9746486769854205e242
2.572825967447932e19	3.35641119900718e242
2.5966559729348616e19	5.695109680026681e242
2.620706696483855e19	9.639123855880197e242
2.6449801824277144e19	1.6338494437284844e243
2.669478494034329e19	2.771530425049225e243
2.6942037136818823e19	4.687391362660356e243
2.7191579430360076e19	7.923045875285342e243
2.744343303228368e19	1.3418222951743154e244
2.7697619350368854e19	2.2691947763475024e244
2.795415999067865e19	3.827305405944262e244
2.821307675939471e19	6.462867338634545e244
2.8474391664672362e19	1.0923932003741372e245
2.8738126918510694e19	1.8405802961403026e245
2.9004304938639856e19	3.09862771435323e245
2.927294835042825e19	5.225670921811124e245
2.9544079988803797e19	8.801464269199183e245
2.981772290019661e19	1.478088376751579e246
3.0093900344497242e19	2.4839779639710227e246
3.0372635797033054e19	4.178535556976081e246
3.065395295056536e19	7.006659469142854e246
3.0937875717301367e19	1.1732341327190046e247
3.122442823092845e19	1.9671847670488063e247
3.1513634848664826e19	3.294581267445454e247
3.180552015332913e19	5.499287211440505e247
3.2100108955431813e19	9.178309034694739e247
3.2397426295281955e19	1.5332008943776216e248
3.2697497445117546e19	2.5531151873035277e248
3.3000347911252886e19	4.2406216300467874e248
3.330600343624582e19	7.048425598061106e248
3.3614490001087754e19	1.1704480047202103e249
3.392583382740992e19	1.9356216872925168e249
3.4240061379714118e19	3.1970813406614325e249
3.455719936762143e19	5.281848878610836e249
3.4877274748141703e19	8.700307350456434e249
3.5200314727966896e19	1.427560045404143e250
3.5526346765781393e19	2.3405621311278273e250
3.5855398574598025e19	3.834348719452008e250
3.6187498124112843e19	6.253431761678047e250
3.652267364308168e19	1.01628480793519e251
3.686095362172169e19	1.6502702988796435e251
3.720236681413066e19	2.673283680282441e251
3.754694224073322e19	4.3070733218398327e251
3.789470919074672e19	6.917638730695189e251
3.824569722466991e19	1.109276014739468e252
3.8599936176797794e19	1.7719833943811695e252
3.895745615775501e19	2.813704929041151e252
3.9318287557057544e19	4.452567488161851e252
3.968246104569486e19	7.02828327811369e252
4.0050007578736026e19	1.104030300905599e253
4.042095839796318e19	1.7228508668049037e253
4.079534503452449e19	2.6773327459874516e253
4.117319931161662e19	4.146384586019317e253
4.155455334718879e19	6.386631847281065e253
4.1939439556671775e19	9.7667722458773e253
4.232789065573562e19	1.4853459325787085e254
4.271993966306777e19	2.2494680903280748e254
4.311561990318211e19	3.3877819832880057e254
4.351496500925054e19	5.062911185745311e254
4.391800892596077e19	7.51388117782548e254
4.43247859124041e19	1.1093240740658448e255
4.473533054498463e19	1.628575573674303e255
4.514967772036084e19	2.3735312902927246e255
4.5567862658410684e19	3.4309091386216977e255
4.598992090522429e19	4.924737131689974e255
4.641588833612792e19	7.027982467085328e255
4.684580115873045e19	9.964164470643458e255
4.727969591600371e19	1.4017762516557455e256
