E	Eg
4.7062248498412717e17	4.943889399818455e17
4.7498148032285146e17	4.9897988048300314e17
4.793808495089107e17	5.036139462042537e17
4.838209664925937e17	5.0829156252331744e17
4.883022086877885e17	5.130131596377447e17
4.928249570040503e17	5.177791726295627e17
4.973895958790078e17	5.2259004153064294e17
5.0199651331100794e17	5.2744621138873754e17
5.066461008921248e17	5.323481323342807e17
5.1133875384143315e17	5.3729625964784384e17
5.160748710385897e17	5.422910538283039e17
5.208548550577676e17	5.473329806617339e17
5.256791122018419e17	5.52422511290926e17
5.3054805253695526e17	5.5756012228567315e17
5.354620899273613e17	5.62746295713673e17
5.404216420705904e17	5.679815192121296e17
5.4542713053298477e17	5.7326628606004915e17
5.5047898078549677e17	5.786010952511533e17
5.555776222398855e17	5.839864515675133e17
5.6072348828520384e17	5.894228656537978e17
5.659170163246231e17	5.949108540921645e17
5.711586478126447e17	6.00450939477855e17
5.764488282925873e17	6.060436504953481e17
5.817880074344911e17	6.116895219952196e17
5.871766390733262e17	6.173890950715767e17
5.92615181247554e17	6.231429171401263e17
5.981040962380956e17	6.289515420168874e17
6.036438506075864e17	6.348155299974444e17
6.092349152400686e17	6.40735447936882e17
6.148777653810029e17	6.467118693302495e17
6.205728806776488e17	6.527453743936193e17
6.263207452198705e17	6.588365501457812e17
6.321218475812448e17	6.649859904904091e17
6.379766808606257e17	6.711942962989052e17
6.438857427240426e17	6.774620754937117e17
6.498495354469875e17	6.837899431322016e17
6.558685659571448e17	6.90178521491146e17
6.619433458774388e17	6.966284401516489e17
6.680743915695588e17	7.031403360846757e17
6.742622241778349e17	7.097148537370636e17
6.805073696735192e17	7.163526451180261e17
6.868103588995322e17	7.230543698862249e17
6.9317172761554e17	7.298206954372543e17
6.995920165435346e17	7.366522969916922e17
7.06071771413778e17	7.435498576835804e17
7.126115430111731e17	7.505140686493664e17
7.192118872221207e17	7.57545629117373e17
7.258733650817245e17	7.646452464976289e17
7.3259654282152e17	7.718136364722436e17
7.393819919175873e17	7.790515230861468e17
7.462302891391092e17	7.863596388382687e17
7.531420165974391e17	7.937387247731999e17
7.601177617955323e17	8.01189530573158e17
7.67158117677927e17	8.087128146504754e17
7.742636826811278e17	8.163093442404001e17
7.814350607844526e17	8.239798954942867e17
7.886728615614172e17	8.317252535732416e17
7.959777002314977e17	8.3954621274202e17
8.033501977124701e17	8.474435764634083e17
8.107909806731694e17	8.554181574928621e17
8.183006815867373e17	8.634707779735203e17
8.258799387844289e17	8.716022695315922e17
8.335293965098188e17	8.79813473371993e17
8.412497049736084e17	8.881052403743818e17
8.490415204088755e17	8.964784311894528e17
8.56905505126833e17	9.049339163355137e17
8.648423275731744e17	9.134725762954469e17
8.728526623848371e17	9.220953016138249e17
8.809371904473955e17	9.308029929944193e17
8.890965989529167e17	9.3959656139791e17
8.973315814583501e17	9.484769281398316e17
9.056428379445312e17	9.574450249888668e17
9.140310748756223e17	9.665017942652515e17
9.224970052592137e17	9.756481889395361e17
9.310413487069085e17	9.848851727314799e17
9.396648314954671e17	9.942137202091813e17
9.483681866285947e17	1.0036348168884751e18
9.571521538991855e17	1.013149459332421e18
9.660174799522606e17	1.0227586552483027e18
9.749649183484096e17	1.0324634235937082e18
9.839952296278207e17	1.0422647946738596e18
9.931091813749821e17	1.052163810239525e18
1.0023075482838643e18	1.062161523589452e18
1.0115911122238339e18	1.072258999670554e18
1.0209606623060476e18	1.0824573151825857e18
1.0304169949505853e18	1.0927575586686966e18
1.0399609139541225e18	1.1031608306230935e18
1.0495932305582266e18	1.1136682435993125e18
1.0593147635183744e18	1.1242809222897514e18
1.0691263391734771e18	1.1350000036555046e18
1.0790287915161814e18	1.1458266370071366e18
1.0890229622637327e18	1.1567619841131994e18
1.0991097009294962e18	1.167807219303169e18
1.1092898648952273e18	1.1789635295685384e18
1.1195643194838794e18	1.1902321146551273e18
1.1299339380332193e18	1.2016141871757711e18
1.1403996019700355e18	1.2131109727078932e18
1.1509622008850312e18	1.2247237099016425e18
1.1616226326085066e18	1.236453650565521e18
1.1723818032865997e18	1.2483020597937308e18
1.1832406274583757e18	1.2602702160509115e18
1.194200028133535e18	1.2723594112782116e18
1.2052609368708413e18	1.2845709509849567e18
1.216424293857373e18	1.2969061543747315e18
1.2276910479883604e18	1.3093663544128673e18
1.2390621569479132e18	1.3219528979558728e18
1.2505385872903939e18	1.3346671458518264e18
1.2621213145225462e18	1.3475104730322056e18
1.2738113231864837e18	1.360484268613519e18
1.2856096069432965e18	1.3735899360039283e18
1.297517168657584e18	1.386828893023271e18
1.3095350204826703e18	1.4002025719656274e18
1.3216641839466038e18	1.4137124197261015e18
1.333905690039064e18	1.4273598978999606e18
1.346260579298911e18	1.4411464828879073e18
1.3587299019027064e18	1.4550736659801364e18
1.3713147177539484e18	1.469142953486446e18
1.3840160965731302e18	1.4833558667698632e18
1.3968351179887455e18	1.4977139424818742e18
1.4097728716289677e18	1.5122187325223777e18
1.422830457214349e18	1.5268718042130365e18
1.4360089846512635e18	1.5416747404127245e18
1.4493095741262152e18	1.5566291394752522e18
1.4627333562011359e18	1.5717366156707684e18
1.476281471909391e18	1.5869987988374917e18
1.4899550728528507e18	1.6024173349540995e18
1.5037553212997414e18	1.617993885841107e18
1.5176833902834038e18	1.6337301294997486e18
1.5317404637020861e18	1.649627760133547e18
1.5459277364194785e18	1.6656884882800177e18
1.5602464143663647e18	1.6819140408454725e18
1.57469771464309e18	1.6983061612616376e18
1.5892828656229763e18	1.714866609569501e18
1.6040031070568264e18	1.731597162518833e18
1.6188596901781993e18	1.7484996136738043e18
1.633853877809857e18	1.7655757734614287e18
1.6489869444710682e18	1.7828274693461496e18
1.6642601764859018e18	1.8002565458923105e18
1.67967487209266e18	1.817864864853238e18
1.6952323415541215e18	1.8356543052799716e18
1.71093390726901e18	1.8536267636103762e18
1.7267809038843594e18	1.871784153756507e18
1.7427746784089172e18	1.8901284072523203e18
1.75891659032774e18	1.908661473317786e18
1.775208011717636e18	1.9273853189049155e18
1.7916503273638958e18	1.9463019288624538e18
1.8082449348779553e18	1.965413306009681e18
1.8249932448161505e18	1.9847214712291343e18
1.8418966807997184e18	2.0042284635662692e18
1.8589566796356882e18	2.0239363403214833e18
1.8761746914391158e18	2.0438471771415785e18
1.893552179756299e18	2.063963068122141e18
1.9110906216891359e18	2.084286125897955e18
1.9287915080207857e18	2.1048184817387676e18
1.9466563433422633e18	2.1255622856489661e18
1.9646866461804406e18	2.1465197064521997e18
1.9828839491270753e18	2.1676929318759616e18
2.001249798969035e18	2.189084168640477e18
2.0197857568198866e18	2.210695642624569e18
2.038493398252464e18	2.2325295988828756e18
2.0573743134329073e18	2.2545883017644306e18
2.076430107255779e18	2.2768740350059607e18
2.0956623994804308e18	2.2993891018302134e18
2.1150728248688033e18	2.322135825049593e18
2.1346630333242455e18	2.3451165471424957e18
2.154434690031878e18	2.3683336303433513e18
2.1743894756000845e18	2.391789456764065e18
2.1945290862033114e18	2.4154864284756086e18
2.2148552337263683e18	2.439426967599468e18
2.2353696459097966e18	2.463613516467827e18
2.2560740664968545e18	2.488048537618518e18
2.2769702553816847e18	2.512734513969397e18
2.2980599887588488e18	2.537673948893224e18
2.319345059274437e18	2.562869366319131e18
2.3408272761782943e18	2.5883233108449884e18
2.36250846547794e18	2.614038347833307e18
2.384390470093725e18	2.640017063471018e18
2.406475150015422e18	2.666262065010621e18
2.4287643824604605e18	2.692775980757484e18
2.45126006203334e18	2.71956146020707e18
2.4739641008868065e18	2.746621174171311e18
2.496878428884332e18	2.7739578148753147e18
2.5200049937640893e18	2.801574096082284e18
2.5433457613046584e18	2.829472753238568e18
2.566902715491952e18	2.857656543522701e18
2.590677858688001e18	2.8861282459880986e18
2.614673211801097e18	2.914890661769243e18
2.638890814457508e18	2.943946614126214e18
2.663332725174992e18	2.9732989485897405e18
2.6880010215376077e18	3.0029505330925056e18
2.712897800372459e18	3.032904258116365e18
2.7380251779278633e18	3.063163036821924e18
2.763385290053167e18	3.093729805287907e18
2.788980292380451e18	3.1246075223852513e18
2.8148123605075814e18	3.1557991701435873e18
2.8408836901832955e18	3.1873077538721326e18
2.867196497493776e18	3.2191363023014697e18
2.8937530190509476e18	3.251287867727442e18
2.920555512182757e18	3.2837655261760707e18
2.9476062551248584e18	3.316572377571143e18
2.974907547214431e18	3.349711545893327e18
3.002461709085555e18	3.3831861793681787e18
3.030271082866393e18	3.4169994506214134e18
3.0583380323784443e18	3.451154556873973e18
3.0866649433372744e18	3.485654720113701e18
3.1152542235554785e18	3.52050318729078e18
3.144108303147271e18	3.55570323050648e18
3.173229634734973e18	3.591258147211576e18
3.2026206936576635e18	3.6271712603948237e18
3.2322839781813806e18	3.6634459187580416e18
3.26222200971166e18	3.700085496991995e18
3.292437333007776e18	3.737093396005948e18
3.3229325163989683e18	3.774473043047392e18
3.3537101520029425e18	3.812227891948305e18
3.384772855945983e18	3.850361423324131e18
3.416123268585518e18	3.8888771449852104e18
3.447764054734471e18	3.9277785919609564e18
3.479697903887688e18	3.9670693267962793e18
3.5119275304507423e18	4.006752939813466e18
3.5444556739704356e18	4.0468330493301514e18
3.5772850993678623e18	4.087313301934394e18
3.610418597173345e18	4.1281973727175583e18
3.6438589837635405e18	4.1694889655401216e18
3.6776091016010455e18	4.2111918132895805e18
3.711671819475767e18	4.253309678143871e18
3.746050032748982e18	4.295846351839219e18
3.780746663599357e18	4.3388056559435e18
3.815764661271245e18	4.3821914421263524e18
3.8511070023255844e18	4.426007592429711e18
3.886776690892668e18	4.470258019583253e18
3.9227767589277076e18	4.514946667232103e18
3.9591102664684667e18	4.560077510288273e18
3.9957803018952653e18	4.605654555178654e18
4.032789982193722e18	4.651681840253105e18
4.070142453219439e18	4.698163435791433e18
4.107840889965634e18	4.745103444578766e18
4.1458884968329196e18	4.79250600212366e18
4.184288507901576e18	4.840375276968392e18
4.2230441872066893e18	4.888715471037977e18
4.262158829015325e18	4.937530819888445e18
4.3016357581067817e18	4.986825592942619e18
4.3414783300551014e18	5.036604093982302e18
4.3816899315141857e18	5.086870661258693e18
4.422273980505915e18	5.137629668165793e18
4.4632339267103974e18	5.188885523247956e18
4.5045732517594445e18	5.240642670605746e18
4.546295469532409e18	5.292905590219016e18
4.588404126454752e18	5.345678798313331e18
4.630902801799756e18	5.398966847670849e18
4.673795107992463e18	5.452774327952196e18
4.717084690917003e18	5.507105866056161e18
4.760775230226378e18	5.561966126439345e18
4.804870439655124e18	5.61735981144942e18
4.849374067335253e18	5.673291661698137e18
4.894289896114531e18	5.729766456374131e18
4.939621743878306e18	5.786789013585378e18
4.985373463873904e18	5.844364190735089e18
5.031548945038046e18	5.902496884854951e18
5.078152112327691e18	5.961192032919283e18
5.125186927053332e18	6.020454612247444e18
5.172657387216003e18	6.080289640740165e18
5.220567527846986e18	6.14070217754572e18
5.268921421350666e18	6.201697323097238e18
5.317723177850989e18	6.263280219646768e18
5.366976945540476e18	6.325456051451919e18
5.416686911033135e18	6.388230045385509e18
5.466857299720192e18	6.451607470797696e18
5.517492376129117e18	6.515593640469006e18
5.568596444286431e18	6.580193910856945e18
5.620173848083188e18	6.645413682255271e18
5.672228971644526e18	6.711258399272596e18
5.72476623970219e18	6.777733551200321e18
5.777790117970495e18	6.84484467238795e18
5.831305113526242e18	6.912597342621194e18
5.885315775191451e18	6.980997187502525e18
5.939826693920338e18	7.050049878843335e18
5.994842503189421e18	7.1197611349928e18
6.050367879391212e18	7.190136721351522e18
6.106407542232061e18	7.261182450586376e18
6.162966255132942e18	7.332904183205845e18
6.220048825634692e18	7.405307827792646e18
6.277660105806513e18	7.478399341550211e18
6.335804992658242e18	7.552184730501634e18
6.394488428556963e18	7.626670050176318e18
6.453715401646702e18	7.701861405821525e18
6.513490946272782e18	7.777764952919323e18
6.573820143409598e18	7.854386897269845e18
6.634708121092337e18	7.93173349580859e18
6.696160054853243e18	8.009811056747502e18
6.75818116816111e18	8.088625940461024e18
6.820776732865664e18	8.168184559550412e18
6.883952069645511e18	8.248493379056663e18
6.947712548460226e18	8.329558917253104e18
7.012063589007205e18	8.411387746005919e18
7.07701066118189e18	8.493986491217547e18
7.142559285543105e18	8.577361833192667e18
7.20871503378215e18	8.661520507202613e18
7.275483529196217e18	8.746469303842636e18
7.342870447166788e18	8.832215069557826e18
7.41088151564157e18	8.918764707073461e18
7.479522515621798e18	9.006125175891242e18
7.548799281653447e18	9.09430349267525e18
7.618717702322984e18	9.183306731921932e18
7.689283720758337e18	9.273142026199253e18
7.760503335133571e18	9.36381656682824e18
7.832382599179172e18	9.455337604289112e18
7.904927622696437e18	9.547712448541086e18
7.978144572076613e18	9.64094847005422e18
8.052039670825503e18	9.735053099893043e18
8.126619200091946e18	9.830033830290315e18
8.201889499202178e18	9.925898215225182e18
8.277856966198489e18	1.0022653870900615e19
8.354528058382854e18	1.012030847631188e19
8.431909292866286e18	1.0218869773757186e19
8.510007247122247e18	1.0318345569465045e19
8.588828559546224e18	1.0418743733763447e19
8.668379930019792e18	1.0520072202453529e19
8.748668120479897e18	1.0622338976706636e19
8.829699955494119e18	1.0725552123719334e19
8.911482322840202e18	1.0829719777402909e19
8.994022174092017e18	1.093485013896028e19
9.077326525210242e18	1.1040951477398968e19
9.161402457138503e18	1.1148032130174829e19
9.246257116405772e18	1.1256100503824257e19
9.331897715733238e18	1.1365165074587509e19
9.418331534647923e18	1.147523438887222e19
9.50556592010121e18	1.1586317064047454e19
9.593608287093127e18	1.1698421788987568e19
9.682466119303154e18	1.1811557324763705e19
9.772146969725725e18	1.192573250518693e19
9.86265846131279e18	1.204095623765182e19
9.95400828762154e18	1.215723750353355e19
1.004620421346811e19	1.227458535933631e19
1.0139254075588184e19	1.2393008936521492e19
1.023316578330245e19	1.2512517442829375e19
1.0327947319189484e19	1.263312016257552e19
1.0423606739764034e19	1.275482645818635e19
1.0520152176161569e19	1.2877645770251594e19
1.0617591834830033e19	1.30015876179119e19
1.071593399822671e19	1.3126661599901747e19
1.0815187025522848e19	1.325287739597113e19
1.0915359353313933e19	1.3380244766657255e19
1.1016459496336546e19	1.3508773554253488e19
1.1118496048192743e19	1.3638473683572472e19
1.1221477682079803e19	1.3769355163073595e19
1.132541315152808e19	1.3901428085200347e19
1.143031129114481e19	1.4034702627546966e19
1.153618101736476e19	1.4169189053146327e19
1.1643031329208803e19	1.4304897711973294e19
1.1750871309048076e19	1.4441839041060581e19
1.1859710123376658e19	1.4580023565675387e19
1.1969557023590453e19	1.4719461900247024e19
1.2080421346773264e19	1.4860164748996321e19
1.2192312516491145e19	1.500214290683062e19
1.2305240043592616e19	1.514540726041805e19
1.2419213527017796e19	1.528996878901924e19
1.253424265461402e19	1.5435838565272113e19
1.2650337203959011e19	1.5583027756237478e19
1.2767507043192697e19	1.5731547624372136e19
1.288576213185518e19	1.588140952858146e19
1.3005112521734046e19	1.6032624925175419e19
1.3125568357718454e19	1.6185205368960983e19
1.3247139878661149e19	1.6339162514349144e19
1.3369837418249507e19	1.6494508116508633e19
1.3493671405883064e19	1.6651254032364216e19
1.3618652367560772e19	1.6809412222514567e19
1.3744790926775394e19	1.696899475199297e19
1.3872097805416182e19	1.7130013791506762e19
1.4000583824681017e19	1.7292481619380668e19
1.4130259905995336e19	1.7456410622985232e19
1.4261137071941239e19	1.7621813300443916e19
1.4393226447194094e19	1.778870226246378e19
1.4526539259467782e19	1.7957090234528823e19
1.466108684046989e19	1.8126990057999796e19
1.4796880626863964e19	1.8298414694540743e19
1.4933932161242472e19	1.847137722658149e19
1.5072253093107587e19	1.8645890861154685e19
1.5211855179861017e19	1.8821968932758688e19
1.5352750287804275e19	1.899962490674879e19
1.5494950393146317e19	1.9178872383594193e19
1.5638467583022414e19	1.935972510137574e19
1.5783314056521198e19	1.9542196942008537e19
1.5929502125721197e19	1.97263019357415e19
1.6077044216738286e19	1.9912054266456936e19
1.622595287078087e19	2.009946827889319e19
1.6376240745216823e19	2.0288558485055504e19
1.6527920614648973e19	2.04793395715248e19
1.6681005372000557e19	2.0671826408644112e19
1.6835508029612075e19	2.086603405990401e19
1.699144172034626e19	2.1061977792892846e19
1.7148819698705338e19	2.125967309077315e19
1.7307655341957276e19	2.145913566508534e19
1.7467962151272421e19	2.1660381471481684e19
1.7629753752872112e19	2.1863426725242348e19
1.7793043899185773e19	2.206828791959862e19
1.7957846470020895e19	2.2274981845516116e19
1.8124175473742395e19	2.248352561407048e19
1.8292045048462901e19	2.269393668063285e19
1.8461469463245533e19	2.2906232872173605e19
1.86324631193156e19	2.3120432416889532e19
1.8805040551285756e19	2.3336553977509114e19
1.8979216428391035e19	2.355461668697055e19
1.915500555573524e19	2.3774640189098213e19
1.933242287555051e19	2.3996644681633485e19
1.9511483468466164e19	2.422065096518463e19
1.9692202554791653e19	2.444668049560988e19
1.987459549580986e19	2.4674755441947296e19
2.0058677795082297e19	2.4904898749664637e19
2.02444650997681e19	2.5137134210565657e19
2.0431973201952707e19	2.5371486538136867e19
2.062121803999136e19	2.5607981449965134e19
2.0812215699863413e19	2.5846645757752766e19
2.100498241653911e19	2.608750746607261e19
2.1199534575360774e19	2.633059587754365e19
2.1395888713434214e19	2.657594171032771e19
2.1594061521035588e19	2.682357722395445e19
2.179406984302958e19	2.707353635620665e19
2.1995930680300704e19	2.7325854871945507e19
2.2199661191199617e19	2.7580570523573113e19
2.240527869300018e19	2.783772322789614e19
2.26128006633727e19	2.809735525397569e19
2.2822244741869007e19	2.835951142883837e19
2.3033628731421266e19	2.8624239359965106e19
2.324697059985655e19	2.889158967667669e19
2.3462288481422623e19	2.916161629084754e19
2.367960067833069e19	2.94343766790788e19
2.3898925662310527e19	2.970993219099258e19
2.412028207618002e19	2.9988348380256416e19
2.434368873543118e19	3.0269695364476633e19
2.45691646298279e19	3.0554048216454144e19
2.47967289250215e19	3.0841487388257436e19
2.502640096417922e19	3.1132099172366217e19
2.5258200269627793e19	3.142597620301099e19
2.549214654451431e19	3.1723218002390405e19
2.572825967447932e19	3.2023931575043387e19
2.5966559729348616e19	3.232823205783087e19
2.620706696483855e19	3.2636243429249044e19
2.6449801824277144e19	3.2948099286575337e19
2.669478494034329e19	3.3263943697493336e19
2.6942037136818823e19	3.358393213574008e19
2.7191579430360076e19	3.3908232510472143e19
2.744343303228368e19	3.423702630147312e19
2.7697619350368854e19	3.4570509813101027e19
2.795415999067865e19	3.4908895564037562e19
2.821307675939471e19	3.5252413828069917e19
2.8474391664672362e19	3.5601314349211963e19
2.8738126918510694e19	3.5955868255190487e19
2.9004304938639856e19	3.631637019612184e19
2.927294835042825e19	3.6683140744420184e19
2.9544079988803797e19	3.7056529091083665e19
2.981772290019661e19	3.743691608847863e19
3.0093900344497242e19	3.782471769098837e19
3.0372635797033054e19	3.822038885898063e19
3.065395295056536e19	3.862442800510376e19
3.0937875717301367e19	3.903738207051308e19
3.122442823092845e19	3.945985234186213e19
3.1513634848664826e19	3.98925011472346e19
3.180552015332913e19	4.03360595872327e19
3.2100108955431813e19	4.079133649552902e19
3.2397426295281955e19	4.125922887365241e19
3.2697497445117546e19	4.174073408864582e19
3.3000347911252886e19	4.2236964201084486e19
3.330600343624582e19	4.274916287710478e19
3.3614490001087754e19	4.327872544717168e19
3.392583382740992e19	4.382722282545211e19
3.4240061379714118e19	4.439643019830294e19
3.455719936762143e19	4.498836163520913e19
3.4877274748141703e19	4.560531211093637e19
3.5200314727966896e19	4.6249908877379764e19
3.5526346765781393e19	4.692517471377778e19
3.5855398574598025e19	4.763460640873972e19
3.6187498124112843e19	4.838227296002857e19
3.652267364308168e19	4.917293953282837e19
3.686095362172169e19	5.00122254447275e19
3.720236681413066e19	5.0906807618546614e19
3.754694224073322e19	5.186468553507596e19
3.789470919074672e19	5.289553050192182e19
3.824569722466991e19	5.401115220110377e19
3.8599936176797794e19	5.522613096568921e19
3.895745615775501e19	5.655868830025879e19
3.9318287557057544e19	5.803190636972959e19
3.968246104569486e19	5.967546919532779e19
4.0050007578736026e19	6.1528201473085284e19
4.042095839796318e19	6.364185698392303e19
4.079534503452449e19	6.6086917525963375e19
4.117319931161662e19	6.896172113537091e19
4.155455334718879e19	7.2407275521213555e19
4.1939439556671775e19	7.663209451106512e19
4.232789065573562e19	8.195526656976619e19
4.271993966306777e19	8.888358415200212e19
4.311561990318211e19	9.825317009771341e19
4.351496500925054e19	1.1149101421870814e20
4.391800892596077e19	1.3107954601822701e20
4.43247859124041e19	1.612779977659338e20
4.473533054498463e19	2.0891786229357078e20
4.514967772036084e19	2.8371869311676426e20
4.5567862658410684e19	3.979979153747959e20
4.598992090522429e19	5.66939441873811e20
4.641588833612792e19	8.102230089187255e20
4.684580115873045e19	1.1543348432535219e21
