E	Eg
4.684580115873045e19	4.82925536145862e168
4.727969591600371e19	6.823830954068662e168
4.77176094893875e19	9.572694039415638e168
4.815957910192341e19	1.3329570675542603e169
4.860564232142148e19	1.842023747272377e169
4.905583706365045e19	2.526590689472331e169
4.951020159556331e19	3.4400177509976844e169
4.996877453854889e19	4.648555023034073e169
5.043159487171348e19	6.234329156407662e169
5.0898701935196955e19	8.299518805077213e169
5.137013543351339e19	1.0968400890640405e170
5.184593543892892e19	1.4389675264735283e170
5.232614239486667e19	1.8740974798833166e170
5.28107971193432e19	2.423108624095673e170
5.3299940808441045e19	3.111380579626703e170
5.379361503980698e19	3.9673024315248886e170
5.42918617761892e19	5.02381555303791e170
5.479472336900293e19	6.318763442417411e170
5.530224256192889e19	7.894217161233013e170
5.581446249454978e19	9.799968179259002e170
5.633142670601352e19	1.2088247954638276e171
5.68531791387373e19	1.4818058585363328e171
5.73797641421414e19	1.8054246053583192e171
5.791122647641747e19	2.186546921824663e171
5.844761131633649e19	2.6326042086972474e171
5.898896425508494e19	3.1521854372421445e171
5.953533130814346e19	3.7537385652000042e171
6.008675891719693e19	4.445905611900557e171
6.064329395408049e19	5.238191321022295e171
6.120498372476715e19	6.140708823162905e171
6.177187597338488e19	7.163222106044835e171
6.234401888627838e19	8.315626780566525e171
6.29214610961035e19	9.609991731173222e171
6.350425168595949e19	1.1056563315220399e172
6.40924401935647e19	1.2666090561709265e172
6.468607661546321e19	1.444808956010449e172
6.528521141127821e19	1.6413710548767594e172
6.588989550799956e19	1.8574632148060847e172
6.650018030431105e19	2.09398279810885e172
6.7116117674963e19	2.351938338583479e172
6.7737759975177445e19	2.632110051726516e172
6.8365160045102105e19	2.9358740767712656e172
6.899837121430025e19	3.263938648421113e172
6.963744730628208e19	3.6171553133081706e172
7.028244264308367e19	3.996305983749052e172
7.093341204987989e19	4.402100904033539e172
7.159041085964859e19	4.8348385834900106e172
7.225349491787221e19	5.295777880477425e172
7.292272058728298e19	5.7846931983657e172
7.359814475265786e19	6.302889930182928e172
7.42798248256491e19	6.850395171999754e172
7.496781874966846e19	7.427599183069424e172
7.566218500481063e19	8.0348451116247e172
7.636298261282226e19	8.672077568430662e172
7.70702711421232e19	9.339860349415302e172
7.778411071286482e19	1.0038741142557826e173
7.850456200204476e19	1.0768482647738295e173
7.923168624866261e19	1.1529136783302216e173
7.99655452589233e19	1.2320694786992809e173
8.070620141149523e19	1.314309082714451e173
8.145371766280738e19	1.3996207082549915e173
8.220815755240507e19	1.487876623764808e173
8.296958520834915e19	1.5792772626092825e173
8.373806535266473e19	1.6736895670822273e173
8.451366330684739e19	1.771087110671704e173
8.529644499741016e19	1.8713037387286617e173
8.608647696149209e19	1.9745816968686145e173
8.688382635251193e19	2.0807536162521746e173
8.76885609458741e19	2.1897861108034084e173
8.850074914473456e19	2.3016446536189818e173
8.932045998580959e19	2.4162936868659804e173
9.01477631452488e19	2.5336966963172265e173
9.098272894455567e19	2.6538162641707507e173
9.182542835656263e19	2.7766141147220557e173
9.267593301146903e19	2.9018193762725015e173
9.353431520292377e19	3.02985286706344e173
9.440064789417565e19	3.1604452368714854e173
9.5275004724273e19	3.293555374755254e173
9.615746001432076e19	3.429141685637781e173
9.704808877380326e19	3.5671622126604234e173
9.794696670695386e19	3.7075747719998713e173
9.885417021919533e19	3.8503370983647277e173
9.976977642363211e19	3.9954069951350995e173
1.0069386314760251e20	4.1427424864782347e173
1.0162650893929973e20	4.292301968293647e173
1.0256779307444208e20	4.444044352342776e173
1.0351779556301804e20	4.597929204141253e173
1.0447659715608052e20	4.753916868671975e173
1.0544427935261663e20	4.9116008969682376e173
1.0642092440647269e20	5.071675467538274e173
1.0740661533334323e20	5.233739680063067e173
1.0840143591783354e20	5.397758000537321e173
1.0940547072057436e20	5.563696105431007e173
1.104188050854158e20	5.731520929154589e173
1.1144152514667903e20	5.901200694544235e173
1.1247371783647507e20	6.072253451646155e173
1.1351547089210037e20	6.245549332750892e173
1.1456687286348726e20	6.420612767414445e173
1.156280131207373e20	6.597417250235044e173
1.1669898186171498e20	6.775937580784572e173
1.177798701197118e20	6.956149843867074e173
1.1887076977119081e20	7.138031388639949e173
1.1997177354358854e20	7.321560800970189e173
1.210829750232037e20	7.506717874576451e173
1.2220446866314912e20	7.693483580011954e173
1.2333634979137747e20	7.881840032377332e173
1.2447871461879112e20	8.071770458544736e173
1.2563166024741215e20	8.263259163738985e173
1.2679528467864314e20	8.456291498378326e173
1.2796968682159442e20	8.650853825823089e173
1.2915496650148826e20	8.846933490582698e173
1.3035122446815142e20	9.044518787548914e173
1.3155856240457051e20	9.24359893206661e173
1.3277708293554263e20	9.443785747319941e173
1.3400688963639534e20	9.645439068702254e173
1.352480870417874e20	9.848943196202639e173
1.3650078065460193e20	1.0053907735057812e174
1.377650769549055e20	1.0260326102480986e174
1.3904108340900669e20	1.0468192486223138e174
1.403289084785876e20	1.0677501822253355e174
1.4162866162991974e20	1.0888249776404214e174
1.4294045334317669e20	1.1100432725766117e174
1.4426439512181588e20	1.1314047741288116e174
1.4560059950206455e20	1.1529092571716786e174
1.4694918006248202e20	1.1745565628593266e174
1.4831025143361028e20	1.1963465970249445e174
1.4968392930772615e20	1.218279329032624e174
1.5107033044866558e20	1.2403547903423132e174
1.5246957270175698e20	1.2625730733137407e174
1.5388177500383494e20	1.2849343300588869e174
1.5530705739334586e20	1.3074387712989717e174
1.5674554102056013e20	1.330086665329532e174
1.5819734815786015e20	1.3528783370261212e174
1.596626022101422e20	1.3758141668350482e174
1.6114142772530233e20	1.3988945898651849e174
1.6263395040481906e20	1.4221200950042763e174
1.641402971144473e20	1.445491223915365e174
1.6566059589499152e20	1.4690085704505476e174
1.671949759731985e20	1.4926727795960207e174
1.6874356777273793e20	1.5164845467957624e174
1.7030650292528428e20	1.5404446171448265e174
1.7188391428171527e20	1.5645537846535748e174
1.7347593592339327e20	1.5888128914759908e174
1.7508270317357197e20	1.6131017907110065e174
1.7670435260889504e20	1.6376629605385755e174
1.7834102207100063e20	1.6623768812418645e174
1.7999285067824837e20	1.6872445805478852e174
1.8165997883753287e20	1.712267130943977e174
1.833425482562285e20	1.737445649010041e174
1.8504070195423058e20	1.7627812947389012e174
1.867545842761074e20	1.7882752709869109e174
1.8848434090338032e20	1.813928822874185e174
1.902301188668946e20	1.8397432370968016e174
1.919920665593279e20	1.8657198414330783e174
1.937703337477993e20	1.8918600041400737e174
1.9556507158659472e20	1.918165133424155e174
1.9737643263002634e20	1.9446366768838201e174
1.9920457084538713e20	1.971128063511506e174
2.0104964162604928e20	1.997936352108415e174
2.0291180180466824e20	2.0249156314403405e174
2.0479120966650832e20	2.052067501463558e174
2.0668802496290904e20	2.0793935991415374e174
2.086024089248505e20	2.1068955977723164e174
2.1053452427666997e20	2.134575206729936e174
2.1248453524988874e20	2.1624341709985697e174
2.1445260759716653e20	2.1904742706601846e174
2.1643890860640292e20	2.218697320630085e174
2.1844360711494284e20	2.2471051701329393e174
2.204668735239403e20	2.275699702521419e174
2.2250887981283738e20	2.3044828347352067e174
2.2456979955397716e20	2.333456517068581e174
2.2664980792737022e20	2.3626227328234495e174
2.2874908173557042e20	2.3919834979827286e174
2.3086779941871626e20	2.4215408609535123e174
2.3300614106969296e20	2.4512969022301904e174
2.351642884494346e20	2.4812537341785403e174
2.373424250023876e20	2.511413500788992e174
2.3954073587208795e20	2.5417783773628364e174
2.4175940791691235e20	2.5723505703737418e174
2.4399862972595552e20	2.603132317270101e174
2.4625859163505443e20	2.6341258861508257e174
2.4853948574298086e20	2.6653335757857405e174
2.5084150592775412e20	2.6967577151447463e174
2.5316484786313478e20	2.728400663626219e174
2.5550970903525124e20	2.7602648106191396e174
2.5787628875937982e20	2.792352575402839e174
2.6026478819690152e20	2.8246664072374404e174
2.6267541037238383e20	2.857208785025263e174
2.651083601908531e20	2.8899822173082702e174
2.6756384445520508e20	2.9229892422014825e174
2.7004207188377698e20	2.9562324273083523e174
2.725432531281039e20	2.989714369649083e174
2.7506760079080676e20	3.023437695621685e174
2.7761532944367924e20	3.0574050609549454e174
2.801866556459201e20	3.0916191507048357e174
2.8278179796253383e20	3.125958016337308e174
2.8540097698292492e20	3.1605466997586285e174
2.8804441533962977e20	3.1955165624641563e174
2.9071233772725695e20	3.2307441838822916e174
2.934049709215793e20	3.266232395589886e174
2.961225437988032e20	3.3019840583820345e174
2.988652873550395e20	3.338002062516459e174
3.0163343472591975e20	3.3742893278634477e174
3.0442722120642934e20	3.4108488035530113e174
3.07246884270901e20	3.447683468419185e174
3.100926635931923e20	3.484796330951011e174
3.1296480106707635e20	3.52219042930455e174
3.158635408267819e20	3.559868831511973e174
3.187891292677636e20	3.5978346355095213e174
3.2174181506763784e20	3.636090969258746e174
3.2472184920731255e20	3.674640990858112e174
3.277294849923396e20	3.713487888664421e174
3.3076497807442425e20	3.752634881417444e174
3.3382858647317506e20	3.7920852183800316e174
3.369205705980274e20	3.8318421794549067e174
3.4004119327037024e20	3.8719090753655142e174
3.4319071974590566e20	3.9122892477909237e174
3.463694177371734e20	3.9529860694918564e174
3.495775574363265e20	3.994002944578598e174
3.52815411538089e20	4.035343308534722e174
3.5608325526292745e20	4.077010628532876e174
3.5938136638046405e20	4.1190084035435885e174
3.6271002523306485e20	4.161340164526297e174
3.6606951475968914e20	4.204009474630921e174
3.69460120519931e20	4.2470199293842615e174
3.72882130718283e20	4.290375156933817e174
3.763358362286548e20	4.33407881823584e174
3.798215306190736e20	4.3781346072768805e174
3.8333951017665895e20	4.422546251264438e174
3.8689007393279836e20	4.467317510893837e174
3.904735236885556e20	4.512452180535106e174
3.940901640403464e20	4.557954088530418e174
3.9774030240580364e20	4.6038270974085725e174
4.01424249049931e20	4.650075104012889e174
4.0514231711146554e20	4.6967020399734765e174
4.088948226294856e20	4.743711871804202e174
4.126820845702969e20	4.791108601193716e174
4.165044248545185e20	4.838896265306583e174
4.2036216838447006e20	4.887078936990576e174
4.242556430717786e20	4.935660725105443e174
4.281851798652407e20	4.984645774785638e174
4.32151112778978e20	5.034038267700124e174
4.361537789208006e20	5.083842422367346e174
4.401935185208861e20	5.134062494417816e174
4.442706749606892e20	5.184702776939907e174
4.483855948021181e20	5.235767600675019e174
4.5253862781701856e20	5.287261334486366e174
4.567301270168747e20	5.338789704756528e174
4.60960448682842e20	5.391153389685149e174
4.652299523960199e20	5.443959321714624e174
4.695390010680053e20	5.497212025037847e174
4.7388796097176705e20	5.550916063271431e174
4.7827720177274854e20	5.605076040049113e174
4.8270709656031684e20	5.6596965993458705e174
4.8717802187946407e20	5.714782425632594e174
4.916903577628021e20	5.770338244459544e174
4.962444877628934e20	5.826368822720933e174
5.008407989848212e20	5.8828789689311315e174
5.054796821191225e20	5.9398735336486216e174
5.1016153147498444e20	5.9973574098391845e174
5.148867450137487e20	6.055335533247436e174
5.196557243827679e20	6.1138128827281855e174
5.244688749495119e20	6.172794480659843e174
5.293266058360545e20	6.232285393341978e174
5.342293299538363e20	6.292290731314584e174
5.3917746403874944e20	6.35281564982027e174
5.44171428686591e20	6.413865349145172e174
5.4921164838877895e20	6.474958651137583e174
5.542985515684652e20	6.537072346503544e174
5.594325706169389e20	6.599726696620283e174
5.646141419303661e20	6.662927085963925e174
5.698437059469159e20	6.726678946356242e174
5.7512170718416136e20	6.790987756849561e174
5.80448594276896e20	6.855859044684854e174
5.858248200152548e20	6.9212983854213335e174
5.912508413831869e20	6.9873114033927065e174
5.967271195973335e20	7.053903772319069e174
6.022541201461928e20	7.121081215577322e174
6.078323128297212e20	7.188849506683295e174
6.134621717992518e20	7.257214469803716e174
6.191441755977835e20	7.326181980192565e174
6.248788072006914e20	7.395757964658616e174
6.306665540567406e20	7.465948402048325e174
6.365079081295552e20	7.536759323676377e174
6.424033659394203e20	7.608196813878195e174
6.483534286054714e20	7.680267010450037e174
6.543586018883256e20	7.752976105147683e174
6.604193962330305e20	7.826330344201452e174
6.665363268124894e20	7.900336028829081e174
6.727099135712351e20	7.974999515644438e174
6.789406812696099e20	8.050327217299982e174
6.852291595284085e20	8.126325603009031e174
6.915758828738525e20	8.203001198936093e174
6.979813907830639e20	8.280360588783397e174
7.044462277299051e20	8.35841041445787e174
7.109709432312424e20	8.437157376424148e174
7.17556091893695e20	8.516608234289002e174
7.242022334607315e20	8.596769807572852e174
7.309099328602888e20	8.677648975937785e174
7.376797602527745e20	8.75925267987304e174
7.445122910795128e20	8.841587921402666e174
7.514081061116993e20	8.92466176449411e174
7.583677914997191e20	9.00848133579293e174
7.653919388230125e20	9.093053824764287e174
7.724811451403416e20	9.178386485169521e174
7.796360130405221e20	9.264486634740915e174
7.868571506936876e20	9.35136165631828e174
7.94145171902934e20	9.439018998234639e174
8.01500696156538e20	9.527466175071405e174
8.089243486805954e20	9.616710768238066e174
8.164167604921455e20	9.706760426540203e174
8.239785684528545e20	9.797622866886716e174
8.316104153230962e20	9.889305874892736e174
8.393129498166339e20	9.98181730550927e174
8.47086826655742e20	1.007516508377176e175
8.549327066268368e20	1.0169357205357573e175
8.628512566366922e20	1.026399253260498e175
8.708431497690724e20	1.035948106828644e175
8.789090653419927e20	1.0456252682628435e175
8.87049688965442e20	1.0553901339643933e175
8.952657125996382e20	1.0652435398670806e175
9.035578346138957e20	1.075186329347839e175
9.119267598459298e20	1.0852193533651919e175
9.203731996618192e20	1.0953434704813779e175
9.288978720164517e20	1.1055595469570188e175
9.37501501514527e20	1.1158684568023685e175
9.461848194722031e20	1.126271081887013e175
9.549485639791967e20	1.1367683119879561e175
9.637934799615756e20	1.1473610448514863e175
9.727203192450557e20	1.1580501863041535e175
9.817298406188821e20	1.1688366503060657e175
9.908228099003828e20	1.1797213590331621e175
1.0e21	1.1907052429548677e175
